Epoch	Train Loss 1	Train Loss 2	Test Loss 1	Test Loss 2	Opt_Th	P	R	F1	P_5	R_5	F1_5
1	0.4274196035406563	0.5332992873849912	0.6008447005853548	0.5152888540611711	0.2805367	0.12878209421594727	0.8650380773077668	0.2241882754330319	0.12915625061607763	0.13224422699340804	0.1306819993619649
2	0.30234295608143935	0.422560299413776	0.4629132132772561	0.41994909399239594	0.25884944	0.1529235916551747	0.7930701744909047	0.25640579009696657	0.15622466437012109	0.04026647576363582	0.06402951967462173
3	0.23547035967557425	0.35745163246157663	0.3852200944508825	0.364436113788176	0.25256327	0.18591158940301405	0.729661065618747	0.2963226297566828	0.21528819072553454	0.015429938379185505	0.028796033753841453
4	0.1957705951330176	0.317821122582322	0.3394478591425078	0.331644809638807	0.25125197	0.21335830563971198	0.6954253212248651	0.3265348623134906	0.1836734693877551	1.0235071153646046e-05	2.046900168698689e-05
5	0.17208651243970635	0.2933868529839753	0.3120440873880308	0.3116384398105533	0.2120672	0.21839797730847638	0.7294535211203537	0.3361521795709714	0.0	0.0	0.0
6	0.15781262256264877	0.27827614721129923	0.29493779443450024	0.2989560001811316	0.10021255	0.20916091389501534	0.9941805091265561	0.34561048076177536	0.0	0.0	0.0
7	0.1491983469043459	0.2688211324887398	0.2840018581476185	0.290705085955849	0.09728646	0.2179433420236331	0.9992158798266179	0.35783723993226413	0.0	0.0	0.0
8	0.14394919012178387	0.26279128123732176	0.2768763527274132	0.28548407092574957	0.08584556	0.21792816486956043	0.999869787150323	0.3578586865920927	0.7582829155862864	0.0007482974243443441	0.0014951194178350364
9	0.14076283897002664	0.25881038860138367	0.27244131320289205	0.2821383632199709	0.08230525	0.2178840093415811	0.9999081686671493	0.35780160966189833	0.6890180127832656	0.0016856593574990945	0.003363091026094444
10	0.13880723033154183	0.2560740244064935	0.26974773386513795	0.28013542502425437	0.07527376	0.21792172291671263	0.9999064628219569	0.3578523500859021	0.6003817333521844	0.0024146238696643296	0.004809903201618366
11	0.13746558632073777	0.2539631711097145	0.2684190944655911	0.27906204760074615	0.06723542	0.21797036312629803	0.9998186117945548	0.3579122990294015	0.47586206896551725	0.003374161790318646	0.0067008106128915515
12	0.13630440906527336	0.25178430880086994	0.26797947664182264	0.278708552551824	0.05886354	0.2179881602218768	0.9996696346477628	0.35792674330125945	0.3931559400889687	0.005477753219924954	0.01080496331797111
13	0.1351379973404289	0.2497770074490868	0.2684112876899295	0.278867428501447	0.05886354	0.2179881602218768	0.9996696346477628	0.35792674330125945	0.3931559400889687	0.005477753219924954	0.01080496331797111
14	0.13407475875621813	0.2479805558425449	0.2688973031446829	0.2789238791248595	0.05886354	0.2179881602218768	0.9996696346477628	0.35792674330125945	0.3931559400889687	0.005477753219924954	0.01080496331797111
15	0.13326156005430756	0.2466033979643524	0.26930658468096463	0.2792425514307133	0.05886354	0.2179881602218768	0.9996696346477628	0.35792674330125945	0.3931559400889687	0.005477753219924954	0.01080496331797111
16	0.13272345178487022	0.24558477094720033	0.26947198134775346	0.2791291373644688	0.05886354	0.2179881602218768	0.9996696346477628	0.35792674330125945	0.3931559400889687	0.005477753219924954	0.01080496331797111
17	0.13237362183977283	0.24487154698210065	0.2703774103505926	0.2793940796062004	0.05886354	0.2179881602218768	0.9996696346477628	0.35792674330125945	0.3931559400889687	0.005477753219924954	0.01080496331797111
