Epoch	Train Loss	Test Loss	Opt_Th	P	R	F1	P_5	R_5	F1_5
1	0.6926792561149048	0.6898758634172305	0.35526374	0.308133315411265	0.9999984923115427	0.47110367475677983	0.3190214955835598	0.4983804913154632	0.3890230076692231
2	0.6846195483413828	0.6819039047366441	0.43578723	0.32725878775768275	0.8823279312855908	0.47743508530856527	0.34076473136254753	0.5056661445038976	0.4071524156408358
3	0.6730407529674277	0.6705842481719123	0.4379468	0.34430077544370785	0.8630621856155465	0.4922347120916698	0.37228402439398117	0.531146581994883	0.4377478152495766
4	0.6578758669861455	0.655445168716739	0.4276364	0.3580983187658749	0.8820575524889173	0.5093929463583196	0.40656488645327016	0.5540850567468807	0.46899816062304
5	0.6403266418220674	0.6378903900734102	0.42921725	0.37952485130990204	0.8674726769159328	0.5280322234324398	0.4401226864906032	0.5640136878009409	0.49442531083999763
6	0.6223844760433054	0.6202046937412686	0.42474163	0.3975675911558249	0.8813826106228714	0.5479637297912567	0.47676460819474686	0.5713485921456467	0.5197888693482214
7	0.6052389184404863	0.603247116912495	0.43854827	0.42071812345997467	0.8590356523089495	0.5648146924317323	0.5171553927795274	0.576795870541828	0.5453498798072925
8	0.5890239363788528	0.5866928190896006	0.46004593	0.4713366994388093	0.8056544347902127	0.5947331849120806	0.554570583353412	0.5829894547243669	0.5684250345884144
9	0.5729842701288053	0.5697845593847409	0.4587407	0.4977937298573098	0.8343924844745781	0.6235695018354696	0.5890468116866135	0.6044775331804537	0.5966624228277361
10	0.5568063284890452	0.5533278030578537	0.4671802	0.539969239885812	0.825218200211981	0.6527930615542169	0.6143759803537971	0.6194674743856295	0.6169112222641521
11	0.541434056648947	0.5382303342674718	0.4628514	0.5552074589908147	0.864635709802136	0.6762045357447041	0.6306388078508026	0.6278155453736328	0.6292240097071192
12	0.5274348593926224	0.5244904708380651	0.46309727	0.574815920485035	0.8918097839934748	0.6990556081465172	0.6480766801286153	0.6393684594590112	0.6436931187885243
13	0.5146463539140025	0.5118421659325109	0.4634246	0.5905294909670841	0.9081174449103202	0.7156724104163377	0.6571626632089571	0.6326959329098739	0.6446972490218973
14	0.502889602517532	0.5000897691105352	0.46323696	0.5996759396787374	0.9242301114533564	0.727392033325726	0.6634333123324667	0.6276446740151402	0.6450429632491388
15	0.4919413910475519	0.4891254823617261	0.4494048	0.6018956212909792	0.961588118610856	0.7403667378256764	0.6759961741373416	0.6279823962295727	0.6511053278388483
16	0.4817117011169192	0.4788530574302481	0.44102553	0.6034602932650655	0.9776952569628822	0.7462899730587884	0.6982774013528906	0.6269491270735114	0.660693697028821
17	0.47213751455548864	0.4692281448479855	0.42703453	0.6019468765650593	0.9912342993093279	0.749030178674982	0.710401930934497	0.6274622437118084	0.6663612016357412
18	0.46315326711286386	0.46019692794241085	0.47832426	0.6218957098690923	0.963210893953717	0.7558062293152249	0.7127776538358132	0.6262073443525257	0.6666939544897966
19	0.454717190963047	0.4517331496633665	0.46383545	0.6192965025745866	0.9773756270099372	0.758183594857889	0.7192901925406135	0.6363108672676313	0.6752608563132309
20	0.4467587356780379	0.4437959745074763	0.45127624	0.6172071926464165	0.9922107788668314	0.76101999626872	0.7236648907161136	0.6328522299466127	0.6752188127194764
21	0.43924344281641825	0.4363346816313387	0.45018747	0.6172147741622298	0.993627503453863	0.7614421146845736	0.7277430999825231	0.6257128225385352	0.6728821849252695
22	0.4321375222130536	0.4293183305046775	0.43038464	0.6161769360706297	0.9998492311542712	0.7624678959786594	0.7330029267314107	0.6170019011951446	0.6700186399622126
23	0.4254308063805275	0.4227027351205999	0.43581614	0.6162246286927476	0.9999306463309647	0.7625280822658048	0.735817233514355	0.6123687745658988	0.6684411422327012
24	0.4190983166783962	0.4164516073886794	0.44492832	0.6162650594946056	0.9999135591951155	0.7625540666370404	0.7378000394332325	0.6093147003142525	0.667430021593219
25	0.4131090961375223	0.4105380081167125	0.44863683	0.6162747874169545	0.999921600200221	0.7625638521634615	0.7422319783943332	0.6020592008949639	0.6648374975234626
26	0.4074121797806248	0.40494394272264805	0.44008076	0.6162640842420333	0.9999643180398442	0.7625680799341112	0.7453224128492317	0.597321038636527	0.6631645315359549
27	0.40200962508446203	0.39964776027082194	0.4326218	0.6162628926166057	0.9999899487436181	0.7625746202947272	0.7472083283580769	0.5943840615217301	0.6620918907450357
28	0.39691322423539177	0.3946290305166533	0.43554613	0.6162676174553807	0.9999889436179799	0.7625779453676771	0.7479599019916577	0.593252792615945	0.6616837171394667
29	0.39206375598220383	0.38987278125502844	0.42804208	0.616266511975218	0.9999979897487237	0.7625797293293941	0.7482231583700879	0.5928753679388039	0.6615518123637485
30	0.3874842067616817	0.3853630270018722	0.42706808	0.6162670593828348	0.9999994974371809	0.7625805868091725	0.7482869434707204	0.5928311424107234	0.6615492076631213
