Epoch	Train Loss	Test Loss	Opt_Th	P	R	F1	P_5	R_5	F1_5
1	0.6868249218220107	0.6753382061803064	0.43495047	0.0339159154637346	0.8162488409483382	0.06512579233184985	0.032262855356302314	0.3954663003070955	0.059658650228372336
2	0.6573302625989996	0.6380488293115483	0.4250686	0.03444287237605735	0.7002628601566953	0.06565639344863759	0.03307814282666778	0.31063860556514933	0.05978962742105094
3	0.6156651511969145	0.5944530223691187	0.5934735	0.055778582851920756	0.09813233179927353	0.07112793023318549	0.032622847797198	0.23216974471089635	0.05720732723734603
4	0.5724087524868586	0.5515029904454254	0.58636254	0.060467256261323744	0.09447015388803348	0.07373753051232487	0.03320508895283717	0.1849803918232627	0.056303383187310055
5	0.5322069384196395	0.512822560931361	0.5717267	0.06306906506773262	0.09240938130034963	0.07497081966336286	0.035340641817819415	0.14140217603974378	0.05654819489986976
6	0.4966493628570484	0.4784474946731745	0.55256337	0.06378167742009536	0.09454246169812765	0.07617381440525565	0.040227961219147575	0.12344219203253001	0.060680919706296986
7	0.46484465646578493	0.4474647838015889	0.5302554	0.06368085446903139	0.09646712546681072	0.07671790777952733	0.04733174903993455	0.11084999957465994	0.06633792339378111
8	0.43601743146079874	0.4191013520540193	0.50657874	0.06322272987181693	0.09687970532440686	0.07651350752134799	0.06018362619645299	0.10034410010803638	0.07524023358390555
9	0.4088915301360952	0.3915121232354364	0.47610748	0.05745749839341006	0.10039726761545856	0.07308712924630834	0.05308530468072645	0.06862223847966449	0.05986206512715146
10	0.3823927707027521	0.36535066199857136	0.2579972	0.03820373287345708	0.5744004831863074	0.07164247991363325	0.06022908383550678	0.052480583226289415	0.056088488756504774
11	0.3583375632349705	0.34213161011074866	0.24015939	0.03916104278569206	0.58290515767356	0.07339146156085082	0.06463892863774892	0.05033899602732385	0.0565997130559541
12	0.337143113646185	0.3214620999125547	0.23544379	0.040245772822554336	0.5517553784250508	0.07501952172532003	0.043736637044972784	0.020316367936164963	0.027744821987909375
13	0.31819976533099725	0.3028535220512124	0.22351497	0.04135652947628613	0.5499944705792281	0.07692846560560115	0.042858446655106325	0.014980476891274574	0.02220096538269403
14	0.3011345413983178	0.2859856013641801	0.21654879	0.04208148293024522	0.523470264476449	0.07790058151200717	0.04346114767453568	0.010097573009621191	0.016387699561142374
15	0.2856507907190604	0.2706557971793552	0.21011016	0.04414775227693086	0.5037153454186623	0.08118050068043718	0.043758560862021734	0.005095573911342118	0.009128192819739145
16	0.2715924772170842	0.256700311081354	0.17857805	0.04591994693460809	0.6374911741937679	0.0856689626060677	0.043690927145011216	0.005053039905404371	0.009058433760203129
17	0.25881402160927164	0.24398940101612446	0.17742175	0.04765406103294319	0.599710343419564	0.08829226046672402	0.0	0.0	0.0
18	0.2472104879299524	0.23240944458994756	0.17900898	0.05141345037058519	0.5225770503517563	0.09361649438189405	0.0	0.0	0.0
19	0.2366298509945696	0.22186693750148595	0.17743868	0.05531412239611931	0.4970417598870297	0.09954969114741864	0.0	0.0	0.0
20	0.2270562520163518	0.21227124707643377	0.18395649	0.06042984609896906	0.4229815487482242	0.10575137518898796	0.0	0.0	0.0
21	0.2183716200305023	0.20354227687037268	0.17957507	0.06628758590191243	0.4156912201304943	0.11434182216393228	0.0	0.0	0.0
22	0.21047284403748073	0.19561142602632212	0.18870018	0.08059310338512908	0.3369437615373491	0.13007399197479552	0.0	0.0	0.0
23	0.2033250900808612	0.18841522640960162	0.19451761	0.09735705191479621	0.28946730410963567	0.14570790548699547	0.0	0.0	0.0
24	0.19685598242014285	0.18189095896343851	0.1800466	0.10795145213018689	0.37109006150417256	0.16724943400639128	0.0	0.0	0.0
25	0.19103258088928368	0.17598338425159454	0.18006782	0.11503300441013231	0.36739385638818234	0.17520757045833607	0.0	0.0	0.0
26	0.18575619409051264	0.17063938323841538	0.18644172	0.13442782987431123	0.30456474951723905	0.18652697223521075	0.0	0.0	0.0
27	0.18099633677890023	0.16581381337587223	0.18026279	0.14393598808813057	0.3404443102260257	0.2023294025455327	0.0	0.0	0.0
28	0.17670352901598402	0.16146032158718554	0.17910749	0.14456681038964328	0.3400593774722891	0.20288338012085458	0.0	0.0	0.0
29	0.17284224973910808	0.15753459330908087	0.17654417	0.15583305373678277	0.3299128903558395	0.21167992773389258	0.0	0.0	0.0
30	0.16936187025166052	0.15399993779354318	0.17498048	0.1622543374075863	0.3250852806819052	0.21646709957537563	0.0	0.0	0.0
