Epoch	Train Loss 1	Train Loss 2	Train Loss 3	Train Loss 4	Test Loss 1	Test Loss 2	Test Loss 3	Test Loss 4	Opt_Th	P	R	F1	P_5	R_5	F1_5
1	0.5517686253938919	0.5490164745087717	0.5560189045332615	0.47511659065882367	0.6901601725154453	0.6865140199661255	0.6809198057109659	0.6784042119979858	0.45029733	0.2934904782221722	0.8395002165866463	0.4349291148859915	0.2830353975446248	0.5039210396850717	0.36247874736358465
2	0.5417776657984807	0.5370243051472832	0.5417776996014165	0.46175076564153034	0.6775802943441603	0.6715443242679943	0.6626837226477537	0.6588014364242554	0.41859826	0.2986614586260514	0.9097404332251697	0.4496921207925045	0.33281215546594195	0.5317880892043013	0.4094043260112656
3	0.5252732153122242	0.5181696605838202	0.5213032859602785	0.44312800963719684	0.6570656220118205	0.6485607055100527	0.6375369524413889	0.6306287050247192	0.40161684	0.31994744988808216	0.9198590500795015	0.4747620815620909	0.38469588400106447	0.546204286599901	0.451439472275679
4	0.5038683456488144	0.4961220174053915	0.4990204477232266	0.42332826058069867	0.6313809606764051	0.6224487112327055	0.610876125368205	0.599806547164917	0.50003946	0.44770535848138937	0.5603109509839778	0.4977185643045365	0.44759527793879883	0.5604605297856354	0.49770952100244004
5	0.48202423254648846	0.4745768639776442	0.4776548875702752	0.4042678972085317	0.605521121289995	0.5969105484810743	0.5855335850607265	0.5701925158500671	0.5001181	0.5084999998012207	0.5529474373174036	0.52979311444616	0.5081348708551539	0.5533585628676245	0.52978336548574
6	0.461223161373383	0.45387858386133234	0.4566386042077557	0.38492918014526367	0.5810111059082879	0.572332267056812	0.560510665178299	0.5400599837303162	0.53164494	0.6334432754018209	0.4920978297239882	0.5538954724246131	0.5471126670134155	0.5470537731468873	0.5470832184951606
7	0.4401826350352703	0.432515448214961	0.43546685381652483	0.36660052339235943	0.5557359019915263	0.5463983430103823	0.5346271355043758	0.5096772909164429	0.4394772	0.4852228124110919	0.7594180606459902	0.5921177347765355	0.5995155643114777	0.5497716977885682	0.5735671150482152
8	0.4196097334990135	0.4126845232022354	0.4167084325762356	0.3506113588809967	0.5305857049094306	0.5221226012164896	0.5117667642506686	0.48369213938713074	0.4845074	0.616413966374403	0.6247236466793074	0.6205409889883149	0.6449813328755954	0.5587935475336357	0.5988020068469987
9	0.4015630936393371	0.3953052718265384	0.40025970515082865	0.33666016658147174	0.5087975263595581	0.5012901933355765	0.4921084093776616	0.46082818508148193	0.46612784	0.6266683222023445	0.6894757046847562	0.6565734056872162	0.6799663003929265	0.5823349164477023	0.6273750091402484
10	0.38546225810662293	0.37970515988231485	0.38554521499116434	0.32409968972206116	0.4896639770931668	0.4828078123656186	0.47465808621861716	0.4401532709598541	0.470676	0.6668009793070391	0.6867889062676976	0.6766473658778325	0.6929364775345911	0.5974605323794875	0.6416663919587818
