Epoch	Train Loss 1	Train Loss 2	Train Loss 3	Train Loss 4	Test Loss 1	Test Loss 2	Test Loss 3	Test Loss 4	Opt_Th	P	R	F1	P_5	R_5	F1_5
1	0.48201940997080367	0.42468156665563583	0.3476339280605316	0.352983037630717	0.6480084657669067	0.6439950984457264	0.6451236744449563	0.6436544783779832	0.5453578	0.042639705170633216	0.34007851777496106	0.07577819326806225	0.03946518438631553	0.44343827890398374	0.07247980091779012
2	0.43284277639605784	0.3829961083829403	0.31659364700317383	0.3178830047448476	0.5886742518498347	0.5863019487132197	0.5876099067191555	0.5874143135352213	0.4340507	0.04096727314818852	0.5494627955050062	0.0762494785523625	0.042056361354398976	0.3485491650574634	0.07505633507076545
3	0.3940611742301421	0.3482860289514065	0.2917046844959259	0.2891741096973419	0.5381490267240084	0.5370640262313511	0.5386192161742955	0.5393572478997902	0.44428644	0.04263734074084755	0.4150255629375686	0.07733021925484813	0.04349918139429526	0.25647367570372515	0.07438269615608913
4	0.36019479388540443	0.31792763372262317	0.270813524723053	0.2644119660059611	0.49391911580012393	0.4936979201392851	0.4955355720977261	0.49714246929668987	0.4138476	0.0438545537052602	0.41022985376808757	0.07923833920516012	0.03912163589548377	0.16304985836176022	0.06310263684872008
5	0.3304587256366556	0.2913941964507103	0.25330325961112976	0.24397859970728555	0.4548728053386395	0.4553930517556011	0.45756700430830866	0.459901685108904	0.4212305	0.04514745357193935	0.3370181960477402	0.0796278439682172	0.03157296981583656	0.08702670284892772	0.04633556569734624
6	0.3039719809185375	0.2678414111336072	0.23844881355762482	0.22626581291357675	0.4196358300172366	0.42079389613607654	0.42332824003206543	0.42630258544546656	0.39847925	0.045373907618038126	0.32973637423119784	0.07977082211085061	0.02676181004233548	0.04681080023478771	0.03405456838066358
7	0.2798929440975189	0.2465673473974069	0.22580398619174957	0.21038776139418283	0.38733265033135045	0.38908028559408325	0.3919819907782829	0.3955521197592626	0.3703964	0.045382679974437706	0.3313547931571291	0.07983155172139939	0.027717933002742542	0.038087075616955755	0.03208555191664099
8	0.25782842354340985	0.2272348658492168	0.2151302844285965	0.19561521708965302	0.35762821252529436	0.3599443716415461	0.3631923378330387	0.36736056599460665	0.30305344	0.0441949617820625	0.4391083170995211	0.08030723622362994	0.03227628468743109	0.035486121153862515	0.03380517957102309
9	0.23762138724327087	0.2096762123207251	0.20627982914447784	0.18334915240605673	0.33032989731201756	0.33320950209230615	0.3367886094197835	0.34155249058223164	0.27735865	0.04467303325637532	0.4591588474985751	0.08142405928551899	0.029826079703042564	0.02433370479698519	0.02680139980043006
10	0.2191561341827566	0.19394295600553355	0.19914820790290833	0.1737890988588333	0.30531496038803685	0.30874630376912543	0.31263731562927977	0.3180083735067336	0.2582903	0.045843291956858816	0.4552350854508179	0.08329824583249994	0.02956500837745933	0.01778772128316589	0.02221177670312861
11	0.202336063683033	0.1797009917596976	0.1936267614364624	0.1646589289108912	0.2824353759105389	0.28643552332684613	0.2906154222684364	0.29659885607781955	0.24048471	0.047255834159164595	0.4525001488690208	0.08557485140001118	0.031268124814724116	0.010318749840497477	0.015516816813935711
12	0.18708001201803034	0.16711723804473877	0.18962524831295013	0.15687027076880136	0.2616127041669992	0.26616035768951196	0.27060169512278415	0.27722084546675446	0.21975318	0.04861648073069124	0.47041334546970304	0.08812534536948909	0.04252971060096132	0.009916803484385766	0.016083386651444417
13	0.17329689971425316	0.1558798129359881	0.18704190850257874	0.15102062622706094	0.2427166963999088	0.24782336967578833	0.25249933931109025	0.25976925550914204	0.21269059	0.05142999324428037	0.44749602307044484	0.0922570348740343	0.04250745375865711	0.00967223295024372	0.015758699248967004
14	0.16090628190474077	0.14602816042800745	0.1857723742723465	0.1464954117933909	0.2256446136878087	0.23131578858347907	0.2361879632489322	0.24411886515187436	0.18896635	0.05358531869687905	0.5041300519765552	0.0968736775793677	0.04205607476635514	0.00495733839204444	0.008869221783813197
15	0.1498295766657049	0.13749764735500017	0.18571370840072632	0.14337330559889475	0.21029127217256105	0.2165210128262423	0.22156589059797052	0.23016503868532961	0.1856459	0.05778357436935698	0.481572141927471	0.10318592660270359	0.04193954430195013	0.004889283982544044	0.00875761148431801
16	0.13995894716544585	0.13020418646434942	0.18675072491168976	0.14025317132472992	0.1965325245490441	0.20332126751326132	0.20849912766724416	0.21777233627975964	0.1833015	0.06456655189954487	0.4408139307376247	0.11263527783460911	0.04194413530130813	0.004889283982544044	0.008757711566921829
17	0.13121985379945147	0.1240123100578785	0.18877142667770386	0.1392271171013514	0.1842546508862422	0.19159282031266586	0.19686558985546843	0.2068190283951212	0.18093961	0.07324493309524252	0.3942051670310413	0.12353631361801913	0.042023655700228604	0.004495844427619882	0.008122693399062854
18	0.12350037906657566	0.11884576578934987	0.19165641069412231	0.13876585165659586	0.17333539518026206	0.18122535166533096	0.1865595193350152	0.197182046096833	0.17933868	0.08633130633762753	0.36306602128401655	0.13949332573976983	0.0	0.0	0.0
19	0.11672699242830277	0.11458047479391098	0.1952945590019226	0.13846316436926523	0.16367371609577766	0.17209921345330667	0.17746573033398144	0.18873568660900242	0.17870101	0.10094254222819424	0.3412545830391398	0.15579976978895055	0.0	0.0	0.0
20	0.1107978815111247	0.1113167026390632	0.19957378506660461	0.1400662213563919	0.15514211127391228	0.16410511256991953	0.16947291015762173	0.18136801753864915	0.17684428	0.11211956771805998	0.3264782693763664	0.16691647489332181	0.0	0.0	0.0
21	0.10562503883784467	0.10862780393411715	0.20437419414520264	0.14156223833560944	0.14765306275624496	0.15714850103941516	0.16249108049151015	0.17496793314081724	0.17693138	0.125594866204953	0.32149328388046244	0.1806261515410038	0.0	0.0	0.0
22	0.10112334827130491	0.10658702813088894	0.20958498120307922	0.1451383332411448	0.1410964337679056	0.1511443339396214	0.15644744508070488	0.16944077806394608	0.1593215	0.12828336268337479	0.3609712214915825	0.1892945048351607	0.0	0.0	0.0
23	0.09720398113131523	0.1051898468285799	0.21503126621246338	0.14667154351870218	0.13536046330745405	0.14604135645904404	0.1512747880530684	0.16474083872115025	0.166883	0.1405516825311704	0.3210594370198974	0.1955128122110356	0.0	0.0	0.0
24	0.0937875229662115	0.10418759721020858	0.22051002085208893	0.14838208258152008	0.13038494609869444	0.14177456109420114	0.1469381039273249	0.16078140354547343	0.16736987	0.16062557894545654	0.300921711908671	0.2094507980022559	1.0	2.1267002968873616e-06	4.2533915480856546e-06
25	0.090806149948727	0.10369182067612807	0.22605851292610168	0.15175633629163107	0.12602570423713097	0.13806164934151416	0.14316022804338638	0.15731854565808032	0.1577643	0.1683793071863052	0.3166635475062312	0.21985516629888543	0.25	2.1267002968873616e-05	4.253038796219899e-05
26	0.08819158582524819	0.10340316127985716	0.2315216362476349	0.15380635360876718	0.12233128799841954	0.13488689410513727	0.1399763221405957	0.15432076229423772	0.1453084	0.17084818167732796	0.32830935833198643	0.2247429013999208	0.1935483870967742	2.552040356264834e-05	5.1034078005588235e-05
27	0.08588890438730067	0.10350924357771873	0.23707053065299988	0.1563452184200287	0.11906831023784784	0.1320519562864649	0.13722338292696704	0.15165205825059141	0.13170409	0.17167733006032435	0.34952532049373475	0.2302581299118692	0.32	1.7013602375098893e-05	3.402539570471911e-05
28	0.08384104399518533	0.10370877043654521	0.24244779348373413	0.16068635880947113	0.11635447580080766	0.1297101191636445	0.13503860774105542	0.14940027196387776	0.12735637	0.17258009783499612	0.35151378527132443	0.23150158934470258	0.18518518518518517	1.0633501484436808e-05	2.1265781868369064e-05
29	0.08202392492781986	0.10409510477135579	0.2478315532207489	0.16330515344937643	0.11396745706980045	0.12766135473182236	0.1331895580642844	0.1474094492245893	0.12344905	0.17227020437939516	0.3525473616156117	0.23144578220735768	0.3125	3.190050445331042e-05	6.379449666142133e-05
30	0.08040688028389757	0.10454168046514194	0.2530609667301178	0.1669169416030248	0.11191294686152385	0.12594703908847726	0.13167475500743683	0.14568178746543947	0.12862618	0.18078710657924965	0.3263485406582563	0.23267781992195705	0.5283018867924528	0.00017864282493853837	0.0003571648762359925
