Epoch	Train Loss	Test Loss
1	0.3576796293650803	0.14614671154702005
2	0.12533037807596356	0.0918547525570905
3	0.09868025406214752	0.07589813372628255
4	0.08926013963002907	0.06993046673861417
5	0.08585253277499424	0.06751225979552289
6	0.0842163453564832	0.06633057328295117
7	0.08331286905235366	0.06573291199882168
8	0.08286308850112714	0.06537220642463235
9	0.08260854229723152	0.0651974575824974
10	0.08243991109101396	0.06512068462950632
11	0.08233687981571022	0.065056704461944
12	0.08229900299522437	0.06500994957490894
13	0.08228531870010652	0.06502161487505949
14	0.08226729487314036	0.06501658220798516
15	0.08228975012898446	0.06501899461054113
16	0.08224534469803697	0.06502778327846823
17	0.08225900880796344	0.06498779331849626
18	0.08222604279259318	0.06499679434336414
19	0.08221948214463498	0.06501447594116543
20	0.08222900152598557	0.06504960384312247
21	0.0822394710034132	0.06501672207570273
