Epoch	Train Loss 1	Test Loss 1	Opt_Th	P	R	F1	P_5	R_5	F1_5
1	0.3725249403793561	0.6671565349929589	0.5819561	0.021544719179528615	0.07758531615644361	0.03372446793507698	0.015450783819806841	0.3925845102147938	0.029731439838727117
2	0.3482716925050083	0.6081527570062433	0.6019025	0.033763446421183285	0.10793005253086344	0.05143624192800226	0.015527543730068994	0.2749996900224424	0.029395314562602384
3	0.31547402668940394	0.5458607791869108	0.5910232	0.036926329555925154	0.11809731642095779	0.05626110001929582	0.015890916339920343	0.19504201229164342	0.02938750549953186
4	0.28532762351004703	0.49212641964766607	0.5682974	0.038216577172868006	0.12075072431422632	0.05805822117209406	0.020002808087494734	0.16310192475398114	0.03563530498558352
5	0.25959588661789895	0.4456358162824773	0.5414225	0.03795069317790503	0.12298256272912508	0.05800259838229747	0.024660749504070142	0.14191185891474792	0.04201954736224421
6	0.23656432665884494	0.402429736965944	0.5155209	0.03735977035072613	0.1257062322021219	0.05760067571662324	0.03462089264619507	0.1300913813839878	0.05468784613179396
7	0.21468466930091382	0.3624651425879849	0.49105603	0.03705875897723532	0.1256153054518853	0.05723281513779997	0.03138025383782678	0.09129459027166432	0.046706355121808873
8	0.1953718797548821	0.32836795678316066	0.46063793	0.03699965633874148	0.1268180183754696	0.05728591991845102	0.0168594041056384	0.03684599901633789	0.02313367188331184
9	0.17872082693012137	0.2986752924101412	0.4312784	0.03704372179112288	0.12639231586299818	0.0572950966331332	0.01406189336094215	0.014370559571487024	0.014214551007017337
10	0.16405688310532193	0.27241317238196855	0.4024873	0.037151755579401494	0.1260658061689667	0.05739046665738444	0.01830535894843276	0.009353056172066476	0.01238039488153007
11	0.1509933028370142	0.24903866359271293	0.37525642	0.037670326306373444	0.12409848193657445	0.05779643627782173	0.018306413724950184	0.009340657069761482	0.012369768504708447
12	0.13933372005428138	0.2281822577611474	0.34900612	0.03829704460023136	0.12287097080838014	0.05839365878139158	0.01818181818181818	1.2399102304993118e-05	2.478130498352043e-05
13	0.12886277956790046	0.20955359652515285	0.32454076	0.03879258107858893	0.12171372125991411	0.05883369477161462	0.0	0.0	0.0
14	0.11949312900634189	0.19290690376492572	0.30131108	0.038999209412640096	0.12130868391795101	0.05902320427767913	0.0	0.0	0.0
15	0.1111036538685623	0.1780354758678389	0.28021356	0.03904961784821195	0.12127148661103603	0.05907650429453288	0.0	0.0	0.0
16	0.10357184331668051	0.16476071453537822	0.15706418	0.03190502661685482	0.5244737614330056	0.060150924793568636	0.0	0.0	0.0
17	0.09682929055079033	0.15291570601138202	0.15703991	0.03779334728827327	0.4536252908622749	0.06977357725308656	0.0	0.0	0.0
18	0.09078005287600191	0.14235909443256284	0.15683034	0.045120508975948714	0.4356837898269499	0.08177245668770936	0.0	0.0	0.0
19	0.0853824617047059	0.13296271023178888	0.15714355	0.04823986127861545	0.43048443292705607	0.0867576999051685	0.0	0.0	0.0
20	0.0805504803496756	0.12461131552526773	0.15721372	0.06848551992198595	0.4095547482362277	0.11734814716568216	0.0	0.0	0.0
21	0.07624358273062266	0.11720008914135704	0.15722531	0.07538795060314017	0.4090422520076213	0.12731186834659486	0.0	0.0	0.0
22	0.07239442457886118	0.11063657747196758	0.15763156	0.08199404068689106	0.3928324922608936	0.13567027585256936	0.0	0.0	0.0
23	0.06897732355680905	0.10483110092641894	0.15761267	0.09362170801962613	0.3854012969461011	0.150647995269683	0.0	0.0	0.0
24	0.06593961291211216	0.09970632977475805	0.1578853	0.12616400844740652	0.36123131351956783	0.1870120144215853	0.0	0.0	0.0
25	0.06321939245650643	0.09519260462896884	0.15779002	0.129867350677904	0.36619508747566676	0.1917370967200929	0.0	0.0	0.0
26	0.060808934545830674	0.09122155172642597	0.15789936	0.15455912630919344	0.35680070096258365	0.21568688686988055	0.0	0.0	0.0
27	0.05865727223848042	0.08773905562221511	0.14225562	0.15077516896761586	0.38908796336478574	0.21733213441020946	0.0	0.0	0.0
28	0.0567410542923761	0.08468655623064554	0.14233847	0.15372000802158065	0.3928448913631986	0.22097328210999842	0.0	0.0	0.0
29	0.055038241953834104	0.0820181918107281	0.14248401	0.1538759306979283	0.39265890482862376	0.22110486102545368	0.0	0.0	0.0
30	0.053541955229287085	0.07969284851935284	0.14247729	0.15415364889758093	0.3925597120101838	0.22137564707061427	0.0	0.0	0.0
