Epoch	Train Loss 1	Test Loss 1	Opt_Th	P	R	F1	P_5	R_5	F1_5
1	0.37014569489340227	0.6752702796181967	0.4349495	0.03390734478878051	0.8147473905387357	0.06510520600841192	0.03221606622699904	0.39447100456815226	0.059567326397380244
2	0.3546175466563094	0.6379494972007219	0.42472035	0.03444401186724352	0.7010624994683249	0.06566197492261042	0.03306244668087377	0.31031534712002246	0.059757997189309214
3	0.3326865858180477	0.5943345696427101	0.595191	0.05627295886489021	0.09672658290303097	0.07115172971040735	0.03261667615762876	0.23241431524503842	0.05720525297531805
4	0.30992020880948734	0.5513977538707644	0.5867697	0.060553245660523745	0.09428087756161051	0.07374360407476163	0.033219606010057495	0.1849952787253409	0.05632494117372819
5	0.28871116672272906	0.5126793951489205	0.57134396	0.06291941339551306	0.09262205133003837	0.074934682497146	0.035346788499229995	0.14141068284093133	0.056556743655727944
6	0.26991817665058776	0.47825415037399116	0.55170935	0.06356527312869453	0.09490612744889539	0.07613656332799323	0.04024435235115283	0.12341879832926425	0.060696736999981175
7	0.2530630632227793	0.44719278729239176	0.53035873	0.06368051125393796	0.09637993075463833	0.0766900701766855	0.04744478036408591	0.11083723937287862	0.06644656780279584
8	0.23769423290699773	0.41845987134201584	0.5058156	0.062397494438108256	0.096688302297687	0.07584722116795445	0.0597077529114794	0.10050785603089671	0.07491277876319415
9	0.22294958098509077	0.3902579638847085	0.47401467	0.05705568696530498	0.09946789958571878	0.0725157079122915	0.05259309535285573	0.06822454552414656	0.05939761780002926
10	0.20870608093936893	0.3641956049342488	0.25441417	0.03847095785547851	0.5846299116143356	0.07219143414100729	0.062096406305438695	0.05210841067433413	0.05666564908093507
11	0.1959599026670902	0.34113208305004034	0.23984112	0.03936162077700873	0.5834687332522351	0.07374809164306657	0.06489774057468471	0.04999234387893121	0.056478157870710734
12	0.18465472850787165	0.3205293861932533	0.23522834	0.040433569345131586	0.5514385000808146	0.07534272348488537	0.043675435278052024	0.02013347171063265	0.027561611132946126
13	0.17450249215759064	0.30193776141765505	0.2219983	0.0414127897791985	0.5535971008821553	0.0770609051077258	0.042855491259134855	0.014978350190977686	0.022198233407663637
14	0.165299768231977	0.28507348132687943	0.21637653	0.042313140138309994	0.5226046974556158	0.07828765292511038	0.043463136888742426	0.010097573009621191	0.016387840967531504
15	0.15691869180371898	0.26973916666452274	0.20980647	0.04442276518069779	0.5028901857034699	0.0816343651108329	0.04376175777611368	0.005095573911342118	0.009128262372776749
16	0.1492670622607451	0.25577704040117044	0.17817116	0.04602034796976724	0.6379356545558174	0.0858476881453548	0.04368530401367924	0.005053039905404371	0.009058312889224382
17	0.14229417498024952	0.24306079856185026	0.17762455	0.048080945059025014	0.595990744600308	0.08898325669917784	0.0	0.0	0.0
18	0.13592823464391138	0.23147972919220147	0.17910722	0.051711948501585225	0.5201781324168673	0.09407201031356055	0.0	0.0	0.0
19	0.1301079315344837	0.22093494444392447	0.17711245	0.05536028641057326	0.49591460872967935	0.09960175954494614	0.0	0.0	0.0
20	0.12480005535395554	0.21133923807809518	0.18219729	0.0609521841238903	0.4365435165414749	0.10696888742049365	0.0	0.0	0.0
21	0.11995355422048469	0.20261590439219807	0.17881261	0.06669214282153954	0.4182921745935876	0.1150420764028514	0.0	0.0	0.0
22	0.11553376587672705	0.19469114126161088	0.18824287	0.08137363850700248	0.3393320459707536	0.13126841048959306	0.0	0.0	0.0
23	0.11150230742358253	0.18750247691952904	0.1888051	0.09445480305688105	0.32751397242095054	0.1466234923584902	0.0	0.0	0.0
24	0.10783219274191551	0.18098831086657768	0.17969859	0.10849836719838973	0.37279567514227624	0.16807904729030032	0.0	0.0	0.0
25	0.10449499642053552	0.17509082521117011	0.17976515	0.11523656567584141	0.36729602817452556	0.17543243052441201	0.0	0.0	0.0
26	0.10145084576703853	0.1697621737108674	0.18640535	0.13530698955985007	0.3044286406982382	0.18734585088999944	0.0	0.0	0.0
27	0.0986842986331862	0.16495149800943773	0.18030183	0.14418419750281927	0.34016145908653966	0.20252440104511243	0.0	0.0	0.0
28	0.09616964953456016	0.1606121714725051	0.17886129	0.14460637127932047	0.3400444905702109	0.20291968394414958	0.0	0.0	0.0
29	0.09388006545693664	0.156705612602622	0.17648663	0.15590564634465015	0.32990013015405817	0.21174426286793815	0.0	0.0	0.0
30	0.09179900030071235	0.15318978293690572	0.17513335	0.16267305105558613	0.32483858344746624	0.2167845020717884	0.0	0.0	0.0
