Epoch	Train Loss	Test Loss
1	0.632444543699766	0.48086889720324316
2	0.4078361500568431	0.36178614673289383
3	0.3393574708366188	0.32214454516316904
4	0.311286813483156	0.30226378820159217
5	0.2958891535627431	0.290574416066661
6	0.2864711157463748	0.28301577360341046
7	0.2801988826871946	0.2777991924773563
8	0.2757490163604761	0.27398592854539555
9	0.2722855308574849	0.2708040695976127
10	0.2695842669184866	0.26859266152887634
11	0.26774385654977684	0.2671233634605552
12	0.2664471021371669	0.2660205486145886
13	0.2654830249476022	0.2651774270290678
14	0.26479092577536556	0.2645245228301395
15	0.2641280861892577	0.26401432648752676
16	0.263774868068767	0.26360154061606433
17	0.26342231044866915	0.263273429238435
18	0.2631069852745739	0.26301247920050763
19	0.26276544609974173	0.26280203168139316
20	0.2625910001646342	0.26263811777938495
21	0.26245446355435353	0.2624993854851434
22	0.26234779850547685	0.2623833222596934
23	0.26218293809556753	0.262292591008273
24	0.2621633020261752	0.2622240027694991
25	0.2621204218152782	0.2621607216018619
26	0.2619755446975087	0.26211033208352147
27	0.26194374041696045	0.2620718296278607
28	0.26188596293073274	0.26203775022066
29	0.2619195057336113	0.26201148940758273
30	0.2618930696606122	0.26199107842914987
