Epoch	Train Loss 1	Test Loss 1	Opt_Th	P	R	F1	P_5	R_5	F1_5
1	0.37134026476216936	0.6898623951757797	0.35063952	0.308133147959969	0.9999994974371809	0.47110359058451	0.31869608579539993	0.4983221940284481	0.3887632299636746
2	0.36705133739740775	0.6818645000457764	0.43630755	0.3276839371646248	0.8801845008621465	0.47757241367274744	0.3407527271656067	0.5057586160626113	0.4071738177863391
3	0.3608798189706005	0.6705020310902836	0.43822375	0.34458874528451805	0.8619887114339575	0.49235398335765657	0.3724516442335004	0.5311455768692447	0.43786332851018606
4	0.3527796846473595	0.6552783347139455	0.42733246	0.3580710054512083	0.8821032857054549	0.5093729368148411	0.40695235075303166	0.5540388209675239	0.46923927552319916
5	0.34340556330914457	0.637701250085927	0.43341836	0.38231432514282077	0.853896444920874	0.5281572543894878	0.439961040931724	0.5639071444832926	0.4942823726864853
6	0.33384051833097805	0.6200318420776213	0.42444196	0.397655483195325	0.8816384150977912	0.5480966499207748	0.476697359551127	0.571459658528667	0.519794850602939
7	0.32472343291947753	0.6030967241585857	0.43840024	0.42078940170931756	0.859022585675653	0.5648760965582653	0.5172812965852124	0.5767044041087526	0.5453789783806878
8	0.3160920067548065	0.5865669009661434	0.45997933	0.4711652731395443	0.8057675114245093	0.5946274920600659	0.5545941257087988	0.5828597935170401	0.5683757594618006
9	0.3075295033131965	0.5696799225277371	0.45900327	0.49800996593446023	0.8335230507975421	0.6234960469129982	0.5893133064041727	0.6041568981018705	0.5966427948733919
10	0.29888236548440256	0.5532027416759067	0.46673846	0.5393310006961239	0.827794337222667	0.6531297985370318	0.6141296905554247	0.6198117299167103	0.6169576279410867
11	0.2906434550580786	0.5380740803901596	0.46265823	0.5550072720554785	0.8651166624200108	0.6762030089955612	0.6304860357288418	0.6281688470354573	0.6293253084053049
12	0.2831072835654278	0.5242855055163606	0.4630502	0.5748681671942356	0.89143436956761	0.6989788660380846	0.648416164147305	0.6382588007544473	0.6432973899512515
13	0.27620973770831436	0.5115954195610201	0.46344063	0.590525057988332	0.9077797226958877	0.7155642567473081	0.6574703194771061	0.6318561504391645	0.6444088053505795
14	0.26986212792245384	0.49979145569030686	0.46307856	0.5996152851932391	0.9244421929630149	0.7274130761114915	0.6635803913477226	0.6271215061204612	0.6448360156133527
15	0.26391668510368305	0.48878504381035315	0.44922966	0.60188329639146	0.9616936568028662	0.7403886928529421	0.6757671210587116	0.6282447340211408	0.6511399932077532
16	0.2583810815034751	0.47848503547485427	0.44083422	0.6034402767802096	0.9778857282713196	0.7463301465256471	0.6973613912206748	0.6264596308877118	0.6600118179777279
17	0.2531643956470215	0.46881931959980666	0.4276528	0.6021499465399384	0.9908950694064381	0.7490904614711272	0.7103520463744372	0.6275516998936075	0.6663896942790527
18	0.24825363840252934	0.45976676814483874	0.47848457	0.6219344200569978	0.9629445356595961	0.7557527963537404	0.7129110712852688	0.6259379706814903	0.6665995870320793
19	0.24363630584921547	0.4512668182753553	0.46401897	0.6193517833489973	0.9773374322356859	0.7582135279435009	0.7191022087441933	0.6361369805322241	0.6750801059830958
20	0.23926335869501922	0.44329683166561706	0.45148766	0.6172383929967172	0.9921781122835902	0.7610341034569892	0.7232347515756921	0.6334879719127692	0.6753930011793117
21	0.23514271263430372	0.43581240044699776	0.44947106	0.6172124860575604	0.9936405700871594	0.7614442101614627	0.7273028538222689	0.6264867692799431	0.6731409480523022
22	0.23122074319752906	0.4287683710907445	0.43078595	0.616183668842552	0.9998421952748039	0.7624710047379288	0.7326120362941442	0.6176743302470951	0.6702513778733701
23	0.22751659077594877	0.42212535425870107	0.43867075	0.6162482720255377	0.9998748618580451	0.7625299619109088	0.7362117722762218	0.6117873093842048	0.6682571604470986
24	0.2239938752366074	0.41585033830970225	0.44532904	0.6162659922595992	0.99991104638102	0.762554050003871	0.738110644001706	0.608835255384835	0.6672692387240123
25	0.2206463015045144	0.40992066264152527	0.44864294	0.6162744524715441	0.9999226053258592	0.7625638880334605	0.7422122519883678	0.6020868418500142	0.664846436080078
26	0.21746990926327553	0.4043087893062168	0.44014055	0.6162646568550627	0.9999643180398442	0.7625685183180206	0.74518460301374	0.5975401560256528	0.6632449740053997
27	0.21444703973507676	0.39899516346478703	0.43268377	0.6162631554985268	0.999989446180799	0.7625746754291969	0.7472222239773646	0.5943267693603531	0.662061799570715
28	0.21158629947849242	0.3939582413495189	0.43405887	0.6162672105278644	0.9999904513064372	0.7625780722137078	0.747994441025888	0.5931884645751008	0.6616572163720399
29	0.2088296996155802	0.3891881863878231	0.42839098	0.6162667028411865	0.9999979897487237	0.7625798754568521	0.7481947684115865	0.5929025063310351	0.6615576092347715
30	0.20622998609151208	0.3846644813364202	0.42709827	0.6162670593828348	0.9999994974371809	0.7625805868091725	0.7483159354567751	0.5927879220082812	0.6615336253279893
