Epoch	Train Loss 1	Train Loss 2	Train Loss 3	Train Loss 4	Test Loss 1	Test Loss 2	Test Loss 3	Test Loss 4	Opt_Th	P	R	F1	P_5	R_5	F1_5
1	0.5082669534919432	0.4748107251826297	0.4675315820087086	0.4528228749294539	0.6740724029494267	0.6597451015754983	0.6318364273542645	0.6262266547591598	0.542504	0.023496866266424107	0.3798712973180742	0.04425626946964559	0.021948658831046266	0.5077143081507566	0.042078260433202994
2	0.44049326720252496	0.41793803184219963	0.4123330638625405	0.3998216330199628	0.5918716554548226	0.5842335135848434	0.5616744742996391	0.556003541858108	0.54357344	0.024847920456124557	0.24757700875789926	0.045163075480133805	0.022214694607249924	0.3309444396225713	0.04163465670633691
3	0.39142237645184663	0.37153078398008027	0.3662499423460527	0.3542931075837161	0.5281887913451475	0.5216928521792094	0.5006509406128149	0.49502225827287744	0.43940204	0.023267050601168966	0.4034213256293578	0.04399662573389499	0.023320657192047036	0.2482341611800639	0.042635839135087554
4	0.3477926623341469	0.3296088050590472	0.3251715939695185	0.31396338907448024	0.4708242393007465	0.46515120179564867	0.44632972108906716	0.440916579078745	0.4177576	0.024453439101863476	0.38051191760383213	0.04595368394151694	0.015911928585510274	0.09507218344058557	0.02726123164402897
5	0.309203188670309	0.2926963604568096	0.28909109776670283	0.2784213770080257	0.42014002799987793	0.41529172217404403	0.3984289566675822	0.39311450057559544	0.38740256	0.025620389294230838	0.38707930879137686	0.048059752042366274	0.010145475517564033	0.035043996148012214	0.015735435350447018
6	0.27502941310221196	0.2600765476066075	0.2569642671671781	0.24668035938127622	0.37503666854372214	0.3708855344189538	0.35558674938377294	0.35033325795774106	0.35562795	0.02649175892555185	0.39239025761201557	0.04963263018697972	0.011282015921564378	0.02840221034663757	0.016149196770160645
7	0.24443172661143558	0.23075895128625162	0.22818347930908203	0.21823108518445813	0.3345297554544374	0.33102060247350623	0.31712436264958876	0.31194009273140516	0.32328978	0.026719942469375323	0.3903650709022	0.050016336728301414	0.012755205894925398	0.020718899951643503	0.01578974721600582
8	0.21700586673829578	0.20450127292215153	0.2024509996175766	0.1927926941095172	0.29817137034500346	0.29525915450519985	0.28265283470866326	0.27752848466237384	0.29215792	0.026859801553358	0.38636016085768726	0.05022776338398682	0.011203617676093142	0.012758676271837919	0.011930688381782028
9	0.19251333924454433	0.18124313619029656	0.17955291211605073	0.17015421833540942	0.2656637807102764	0.26330993352112947	0.2519153428488764	0.24684002443596167	0.26325372	0.027176294819253346	0.38213620000578624	0.05074385054824916	0.018288905159997745	0.009394386513083119	0.01241276117039286
10	0.1707678339429684	0.1606124003281754	0.15930678329684517	0.1501222611279101	0.2367477542629429	0.2349297602971395	0.22466773531217685	0.21961564432691644	0.23793684	0.02782432050352195	0.37419250846238733	0.051797096714860234	0.018424918457286558	0.009175335705694909	0.012250235899812936
11	0.15155810791272498	0.1425188746345177	0.14152440157803622	0.13251087834706177	0.2111892641759386	0.20988221245783348	0.20066052366947307	0.1956117793365761	0.21729837	0.029369496272834233	0.35778849611288144	0.05428309945662346	0.018521214474046036	0.004732324046405707	0.007538499015715631
12	0.1347404747001896	0.12681890998998385	0.12602452931078997	0.1171292777399759	0.18873681522467556	0.1879216272521902	0.17964784783878546	0.17456959629500354	0.19747159	0.03192055981987242	0.3475179063702455	0.058470435167794016	0.018548517738538797	0.004732324046405707	0.007540757961426884
13	0.12009317672381829	0.11313889435168063	0.11260748088359833	0.10377952818934982	0.16914818435907364	0.16880383646046673	0.1613783156392218	0.15623657626134377	0.15238947	0.03363429958032816	0.5601583778667758	0.06345829246195157	0.01677681748856126	0.00013639012535492432	0.00027058051820268945
14	0.10742996612292695	0.10170041920428866	0.10108226461844011	0.09226255511512628	0.15216241455545612	0.15226177208953434	0.14559601555610524	0.14035839835802713	0.15205735	0.04188224151757321	0.5007873429963671	0.07729969413009853	0.0	0.0	0.0
15	0.0965721362238698	0.09162701607755061	0.09124634125015953	0.08238972209998079	0.13753131616349315	0.13805668000821714	0.1320456435968136	0.1266731611556477	0.15900733	0.05562254338755518	0.38016887577339403	0.09704624211287613	0.0	0.0	0.0
16	0.08730613497942225	0.08352986262755448	0.08291363461451097	0.07397063831622536	0.1249919288298663	0.12592970359104652	0.12048802499113412	0.1149576402924679	0.15363513	0.06924064205989847	0.40379743173260924	0.11821117573537152	0.0	0.0	0.0
17	0.07943463916010901	0.07634521259015865	0.07588380361145193	0.06682199662601626	0.11431121665473078	0.11565804840238006	0.11069181304553459	0.10498919945072245	0.15544029	0.08612676550369469	0.3653395494166222	0.1393925201590489	0.0	0.0	0.0
18	0.07276198784633317	0.07065039730808709	0.06997191150080075	0.06078167506367774	0.10524934186947112	0.10701012859741847	0.10242775031204882	0.09657686672828815	0.15111546	0.09838888750752692	0.37615156662657623	0.1559788374297109	0.0	0.0	0.0
19	0.06713809518160835	0.06572582455498449	0.06501547676595774	0.05570249264506069	0.09759481704118204	0.0997656884568709	0.09546320183181214	0.0894602346751425	0.15122396	0.11657440334347619	0.3285555459118093	0.17208982138334283	0.0	0.0	0.0
20	0.06242464443570689	0.061556650053584176	0.0608795967427167	0.051453922850054665	0.09116469046064452	0.0936986001001464	0.08963181789236507	0.08351401763933676	0.1398229	0.12895154591076163	0.3746802064863837	0.19186872796885399	0.0	0.0	0.0
21	0.05848857834243184	0.05829697688308994	0.057458414178002966	0.0479255954961519	0.08580176941320009	0.08863163960200769	0.08477640674374569	0.07856098700452734	0.16292049	0.26247130232411864	0.1724673800283526	0.2081568721348438	0.0	0.0	0.0
22	0.05517664902350482	0.05581830182437147	0.05462973914363167	0.04500803799443954	0.08134403547235564	0.08443208507917545	0.08076703282950938	0.07448896241408808	0.16286366	0.2954266868028796	0.18029534661690494	0.22392932492158907	0.0	0.0	0.0
23	0.05244116035316013	0.05340694188234511	0.05228208648887547	0.042603494398094514	0.07768027981122334	0.08096519084992232	0.07747250568421407	0.07114304546956662	0.17171009	0.554949252428244	0.1681318272557067	0.25807515772845646	0.5263157894736842	4.133034101664373e-05	8.265419139404559e-05
24	0.05013512046113841	0.051634785959894736	0.050331155075268315	0.040627688874264024	0.0746591205106062	0.07811876565769867	0.07475446391550974	0.06841468700656185	0.16596727	0.587742323572034	0.17768326906465307	0.27287297008241856	0.6953125	0.0003678400350481292	0.0007352910802582607
25	0.04821798321863077	0.050217629734719736	0.048695405708117916	0.03901014099451336	0.07219660446486052	0.07578392119871245	0.07256918528984332	0.06622566807049292	0.17084031	0.601363832062553	0.17896037660206734	0.2758348303583942	0.7192118226600985	0.0018102689365289953	0.0036114477947906103
26	0.046560282977557405	0.048747287414382015	0.047314732494679365	0.037681163313823776	0.07017961272275915	0.07392029050323698	0.07076402586595766	0.0644553988068192	0.17548649	0.6222465060102376	0.1788611837836274	0.2778546457314744	0.7026850032743942	0.0044347455910858724	0.008813865615245605
27	0.04514756931378376	0.04782500034302808	0.04612056029113856	0.036584820648705635	0.06852998646597068	0.07245494728838955	0.06931535612748957	0.0630364219347636	0.18219179	0.6303190715802333	0.17913396403433723	0.278982347167018	0.6893445169307238	0.009171202671593243	0.018101577667922926
28	0.04392884098477777	0.04665309400036094	0.045089262466539035	0.03568568433056007	0.06722282026620473	0.0712473820205088	0.06809457704082303	0.061884547825212834	0.18852235	0.6358586524791511	0.17930755146660715	0.279732544119259	0.6944131379810015	0.01782577608047844	0.03475927209426025
29	0.0428572821866248	0.04585232217325253	0.04417107728394595	0.03494887753716997	0.06608433776772489	0.07027215703769966	0.06710915961142244	0.06092652747476542	0.19658706	0.6438278848010457	0.17915462920484557	0.2803091050181066	0.7031136857349747	0.028092232789012742	0.05402591208965901
30	0.04189315318323141	0.04532281300994787	0.04336173262108456	0.034346652494089025	0.06519078222267768	0.06957702393885012	0.0662495228408397	0.06014070535699526	0.20012432	0.6355748056758688	0.1801258922187367	0.28069972047249164	0.7350507836147172	0.04516579666298827	0.08510240635464529
