Epoch	Train Loss 1	Train Loss 2	Train Loss 3	Train Loss 4	Test Loss 1	Test Loss 2	Test Loss 3	Test Loss 4	Opt_Th	P	R	F1	P_5	R_5	F1_5
1	0.3433726275643558	0.33364394546619486	0.3321196945118053	0.3275193144576718	0.688538827679374	0.6875080699506013	0.6843001842498779	0.6801047027111053	0.45055938	0.29345202262794273	0.8488575378637553	0.4361321484552258	0.286972826442437	0.5121119921561914	0.3678263494027082
2	0.3366026774788579	0.32575858597244534	0.32208541514618055	0.318137501225327	0.6781427210027521	0.674165608053622	0.6698248088359833	0.663194939494133	0.43352547	0.3032281691862295	0.8837673280124781	0.45153187100080183	0.330753467281742	0.525478976396811	0.40597385607162406
3	0.3253371903659604	0.31343336483197554	0.3077180037008865	0.30435234880206563	0.6603715744885531	0.6537547334380772	0.6488922536373138	0.6393135786056519	0.42330444	0.32578667707815095	0.8996628856949924	0.47835209367220705	0.38452272441297697	0.5416503470141737	0.44975798484874596
4	0.3098902476172075	0.2977194485387632	0.29004436039498876	0.287696675218717	0.6371302496303212	0.628011289368505	0.6237991452217102	0.6108464002609253	0.5080587	0.48587793998774015	0.5376372255812606	0.5104488461212472	0.4616195852605552	0.5635230044415394	0.5075064838944597
5	0.29204999385996067	0.280206653422543	0.2720337009855679	0.2706541349791517	0.6102522936734286	0.599450597555741	0.5989477187395096	0.5834481716156006	0.4927418	0.5122195991820753	0.6112005990069005	0.5573496477058998	0.5228857612825946	0.5916118283112034	0.5551297806629418
6	0.27480857951421267	0.26362689052309307	0.2559603199894939	0.25499103286049585	0.5831423239274458	0.5730254701946093	0.5762621760368347	0.5596532672643661	0.4738586	0.536861954566291	0.7042641198497986	0.6092734972010835	0.5636515349367174	0.6047825444132318	0.5834930964202989
7	0.2592193809806878	0.2485725801172001	0.24097644205072097	0.24025677445560994	0.5573153387416493	0.5491297670032667	0.5545430779457092	0.5371992290019989	0.46703947	0.5651937439177602	0.76101587350994	0.6486477025618104	0.6075892350775987	0.6414613416613276	0.6240660116893246
8	0.2443178449328064	0.23397290174450194	0.22615007045013563	0.2259839079295746	0.5320333892648871	0.5257090184999549	0.5331214219331741	0.5148650258779526	0.48424158	0.6334319249945447	0.7466839763060261	0.6854112296342564	0.6640330013378921	0.6951964453851481	0.6792574767438766
9	0.23008945256682997	0.22004482575825282	0.21265037823468447	0.2128544913397895	0.5087407691912218	0.5031913848026939	0.5135346055030823	0.4950755685567856	0.48296714	0.671449886720494	0.734015170576034	0.7013399594329703	0.6974353826936803	0.7028932690403872	0.7001536896055616
10	0.21727409768611827	0.20762314780482224	0.2009765672098313	0.2011630604363451	0.4884567856788635	0.4833360959654269	0.49607135355472565	0.4778314232826233	0.48419356	0.7001013995827389	0.7214319619637535	0.7106066448205915	0.7105133781379496	0.7066262544516986	0.7085644852285675
11	0.20586702671456844	0.19666751913194144	0.1906978183292917	0.19071908054327724	0.4705203446474942	0.4659439322741135	0.48034046590328217	0.46245548129081726	0.518785	0.756757708605689	0.6966943949451011	0.7254850058410032	0.7334362374103013	0.7062172904448543	0.7195694551169601
12	0.1955879383476068	0.1868518508438553	0.18145907018333673	0.18130961587332717	0.45438574119047687	0.45039381333019424	0.46603161841630936	0.44857680797576904	0.5006489	0.753670503938301	0.7062717613379434	0.729201704677329	0.7534592523155054	0.7064200432135752	0.7291818155246723
13	0.1862634388690299	0.17797271494886704	0.17308251160596097	0.17276743400578548	0.43972730365666474	0.4363056434237439	0.4529164806008339	0.43595512956380844	0.47340176	0.7409101709717081	0.7265686536438001	0.7336693332320575	0.7548297889634381	0.7065834558928428	0.72991023281591
14	0.17775900619672547	0.1698894781459655	0.16549005519066537	0.1649778810414401	0.4263152100823142	0.42345815041790835	0.4408555254340172	0.4244256243109703	0.4538565	0.7407104380826678	0.7588845917406563	0.7496873852251081	0.7664053785005338	0.7065938313010502	0.735285272552685
15	0.16994239030577613	0.16249751605625665	0.1585361585021019	0.15787498698090063	0.4140214567834681	0.4116914184197136	0.4297321066260338	0.41385211050510406	0.47662735	0.7595501914125853	0.7470817002873124	0.7532643528656913	0.7683908837409543	0.706774104018655	0.7362956454340887
16	0.1627723972002665	0.1557328472180026	0.1521556286939553	0.15136150729776632	0.4027293053540317	0.4008856094401816	0.4194510951638222	0.40414363890886307	0.4880977	0.7758751050126015	0.7426211393754523	0.7588840033380588	0.7816697785384575	0.7297344500731034	0.7548098055865963
17	0.15619531326682856	0.14952621502535685	0.14632615007992303	0.14538143966535125	0.39233827320012177	0.3909418821334839	0.4099550321698189	0.39520223438739777	0.47212863	0.7690122962660595	0.7525400296217905	0.7606869988830566	0.7819101306759433	0.731973809011215	0.7561183808761454
18	0.1501343107603966	0.14384136561836516	0.14097368051963194	0.13990824737332083	0.38275868784297595	0.38177165751871855	0.401157021522522	0.3869447037577629	0.49929944	0.7940630371525534	0.7321393832338591	0.7618449748264483	0.7942263804875302	0.7319435474039432	0.7618140860356087
19	0.14455023577027287	0.13861945963331632	0.13602593554449932	0.1348856260078122	0.37392481619661505	0.3733042356760605	0.3930352032184601	0.3792959824204445	0.48745152	0.787151391006751	0.7442483492293234	0.7650988934607367	0.7943938390039998	0.7318640026076859	0.7618480165139372
20	0.13941005548686847	0.1338023277265685	0.13148277239607914	0.13027255357515932	0.36578604037111456	0.36547402687694713	0.38550595939159393	0.3722056597471237	0.47241154	0.7807754065861119	0.7525499727213226	0.7664029029419056	0.794496545379445	0.7317511700434297	0.7618340991466008
21	0.1346621592628195	0.12936838463480985	0.1272834947199694	0.1260362993737664	0.3582799949429252	0.3582246640454168	0.3785420358181	0.3656301572918892	0.44516215	0.7701493468161102	0.7687373387596719	0.7694426949927121	0.7945256858735675	0.7317079391758986	0.7618240650595327
22	0.13027618307593866	0.12528970757765429	0.12342355200754744	0.1221289068761498	0.3513376929543235	0.3515038446239803	0.3720724433660507	0.3594915494322777	0.42749432	0.7616756155461661	0.7793911537540389	0.7704315589861381	0.7946205607652177	0.731559657300267	0.7617872885994986
23	0.12622958580230145	0.1215274812919753	0.11985006223299674	0.11854785492624899	0.34491826729340985	0.34527019780615104	0.3661029562354088	0.35379572957754135	0.41522706	0.7543568416729809	0.7893437640770512	0.7714538254963232	0.7946289789819404	0.7315371772491507	0.7617789686548432
24	0.12249339319078635	0.11807315617001482	0.11656538709732038	0.11526410146193071	0.33897644010457123	0.3394823571910029	0.3605527952313423	0.34848153591156006	0.39310348	0.7451390048128267	0.8008362579015218	0.7719843216417979	0.794673998709315	0.7314412047232317	0.7617476133791238
25	0.11902060047954532	0.11487949599644967	0.11353719686823231	0.11222880198196931	0.33347178589213977	0.33410843662593676	0.355426661670208	0.34352948516607285	0.38299078	0.7411800057474394	0.8061419822736151	0.7722973287789665	0.7947093630678572	0.7313370183324817	0.7617073545217257
26	0.11583284346769887	0.11193964058267218	0.11074959559898291	0.10944401502910286	0.3283696472644806	0.32911730382753457	0.3506932631134987	0.33891069889068604	0.38309488	0.7411074245524805	0.8063023687921556	0.7723315110401813	0.7947178200401869	0.7312929228476	0.761687321226148
27	0.11288107799511429	0.10923578749809947	0.10813851282000542	0.10692019226274105	0.3236345269463279	0.32447849045629085	0.34629974514245987	0.3346114605665207	0.38319984	0.7415152712189328	0.805826396940638	0.7723343739505523	0.7947329225232167	0.7312250503855761	0.7616574396310056
28	0.11013336891823626	0.10674885859979051	0.10577942989766598	0.10454990948089446	0.31924427910284564	0.32017013067784517	0.34224454313516617	0.3306156098842621	0.3835023	0.7415516979354563	0.8058021876548206	0.7723430121837828	0.7947368099563351	0.7312073257298883	0.7616496094150175
29	0.10762839531856226	0.10444800642185978	0.10357159608975053	0.10242355562219715	0.3151658394119956	0.31616815510003465	0.3385290205478668	0.3268870487809181	0.38328302	0.7410952960659104	0.8063602981546472	0.7723514989749555	0.7947448478278338	0.7311563133062017	0.7616256252469747
30	0.10529913135031436	0.10234827102561082	0.10153303747730595	0.10045778247142079	0.3113812208175659	0.31245501170987666	0.33509644865989685	0.32343171536922455	0.3833698	0.7411848163242597	0.806260002541975	0.7723540957428194	0.7947459064732819	0.7311476671326954	0.7616214204349844
