Epoch	Train Loss 1	Train Loss 2	Train Loss 3	Train Loss 4	Test Loss 1	Test Loss 2	Test Loss 3	Test Loss 4	Opt_Th	P	R	F1	P_5	R_5	F1_5
1	0.4065587602409662	0.40163830531774647	0.4027872122460157	0.37987837698086196	0.6944369323113385	0.6876571801575747	0.668811289469401	0.6654592071260724	0.28859186	0.03359486386913989	0.9938559628422924	0.06499280531816085	0.032120189173044225	0.40503645164308866	0.059520301118914036
2	0.3862138431446225	0.38058984453660727	0.380726223659826	0.35749615387744216	0.6635421128833995	0.6537471765821631	0.6334851394097011	0.6307151198387146	0.24364766	0.03358920878964823	0.9949724804981582	0.06498460663170849	0.030159879932115278	0.3137287010965267	0.05502956758858853
3	0.36318551208458694	0.3571194982441672	0.35616227110744686	0.33315225861158715	0.6270037538865033	0.615188950842077	0.5944147408008575	0.5933140192713057	0.42822382	0.0347871202895566	0.5499795836771498	0.06543534645319532	0.029113736161462636	0.23317780065162097	0.051764361514410794
4	0.33871469193813847	0.33252631595535	0.33148568577409177	0.30924404601016675	0.5885003033806296	0.5759399126876484	0.5564283455411593	0.5566869991166251	0.41206607	0.03503836222733176	0.524884520173879	0.06569152475605926	0.028992559702590022	0.18321948397743995	0.05006315132521901
5	0.31474531222792235	0.308706628580163	0.3074615093900637	0.2856838803693473	0.5505318606601042	0.5380576605146582	0.518989738325278	0.5204052925109863	0.19479409	0.03382698302012471	0.9861636878684509	0.06541028908730835	0.029021750788910654	0.14213376094187302	0.0482014344385701
6	0.29095127302057605	0.28519214352552036	0.2835727283543018	0.2625599880534482	0.5124319090562708	0.500627995214679	0.4820439425607522	0.48456541384969437	0.19252586	0.03405603426142856	0.9774739904553691	0.06581888207999238	0.027780347965989334	0.10854890985342781	0.044238874843013136
7	0.26736292768927183	0.262227858722645	0.26106045281071616	0.24102930419416313	0.47517361886361065	0.4642556844787164	0.4477095623811086	0.45076803905623297	0.2007111	0.034916935074766536	0.9208867489557901	0.06728273464883232	0.025338688884452742	0.07369441868774085	0.03771102398837718
8	0.2456109006615246	0.2410736077458319	0.24029853168256118	0.22116959256580077	0.44059990083470063	0.43030029196630826	0.4159771539270878	0.4201251549380166	0.19216102	0.03549418741153663	0.9002279822718263	0.06829561541045488	0.028325317143828323	0.050862164300358136	0.036386734573559676
9	0.22550101870415257	0.22163676671738172	0.22118529201718806	0.203044541628964	0.40848443613332863	0.3990123935721137	0.3865230562786261	0.3915168949535915	0.18034372	0.03585492256444408	0.8883099538080695	0.06892771067437749	0.03174461866025691	0.03640060228152408	0.03391355174907617
10	0.20713410833302667	0.20387128778617747	0.20380182340983846	0.18658506044422288	0.37923480132046866	0.36991936374794354	0.36001055712501207	0.36612234456198556	0.19999188	0.03662171750215267	0.7893545889939007	0.06999600482438435	0.03158665658665659	0.022747186375507218	0.026447883130820093
11	0.1903596967458725	0.18769828366102093	0.1878745054965687	0.17160036854715233	0.35243665295488696	0.34362523731860245	0.33563461403052014	0.34195741329874313	0.19074832	0.03780702976032464	0.7747845652599253	0.0720960031979957	0.029559735001316454	0.0088343130332701	0.013603147651786926
12	0.17497238896641076	0.1728861972580861	0.17326585244666481	0.15788001199084592	0.32761183731696186	0.31937505914406344	0.31319547643264134	0.32013227343559264	0.18918987	0.0396590567505693	0.7359786649426217	0.07526250677043082	0.02804663240661715	0.0065693772170850595	0.01064530024984923
