Epoch	Train Loss	Test Loss
1	0.4820048954035785	0.3525025557588648
2	0.30243870293771896	0.25949237854392443
3	0.23552904660637314	0.20803326423521395
4	0.19338658613127632	0.17251782229653112
5	0.16368147569733696	0.14693863138004584
6	0.1421289478202124	0.12811199851610042
7	0.12616948179296544	0.11397907496602447
8	0.11413114316560127	0.1032075274873663
9	0.10490654086744464	0.09486453566286299
10	0.09771194087492453	0.08831566020294472
11	0.09197279196735975	0.08312237787025946
12	0.08726632887044468	0.07899612685044606
13	0.08307570148561452	0.07589652913588064
14	0.07902937775125375	0.07374995119041866
15	0.07545753115335026	0.07123775766403587
16	0.0724528786298391	0.0689540862761162
17	0.06994651409017073	0.06732369573027999
18	0.06791921614392384	0.06612658031560757
19	0.06622999856198156	0.06446615979075432
20	0.06474551160794657	0.06362646969932097
21	0.06349735812762299	0.06268144964619919
22	0.0622778662253876	0.06254691754778226
23	0.061200234183185806	0.061746794316503734
24	0.06022331883778443	0.06077725343682148
25	0.059329574978029403	0.06058664095622522
26	0.058488287988144	0.06043763513918276
27	0.05776283235566036	0.06057008631803371
28	0.05708139656564674	0.05998100574921678
29	0.056402075129586296	0.05935463681817055
30	0.05578720478995426	0.059014550789638805
