Epoch	Train Loss	Test Loss
1	0.6906510522087894	0.6791482598094617
2	0.56050603779923	0.4707526039269011
3	0.4336583452770509	0.39957817277665864
4	0.3812455185445916	0.36380869352211387
5	0.351293186705754	0.34238534837456075
6	0.3322758298801131	0.32804385054919677
7	0.31878690810567406	0.3176733462487237
8	0.3089846421676467	0.3096477995484562
9	0.3013698590328416	0.3034364219944356
10	0.2953546567853675	0.2983985709941993
11	0.2904961055301758	0.2943915712126231
12	0.28655213859665346	0.2909109180761596
13	0.2832699483896355	0.28811665485470983
14	0.2805022574572199	0.28559423402204354
15	0.2781888831810779	0.28345105077250526
16	0.275996710401941	0.2817291594662909
17	0.2740180349972353	0.2796623706817627
18	0.27239671959934464	0.2781955604836092
19	0.2711634205048343	0.2770627772403976
20	0.26998755060525303	0.2761049518140696
21	0.2690757346679887	0.2753655748852229
22	0.2683307406413986	0.27446110950688185
23	0.26771881733553476	0.27394680375769986
24	0.2670979469894884	0.2733195373567484
25	0.26650273704145805	0.2727657134755183
26	0.2660156431566759	0.27249024227514107
27	0.26563670734564465	0.2720444740380271
28	0.26526883495859355	0.27174138871289916
29	0.26493214244344626	0.27143992003747974
30	0.26465658526343994	0.271129123487715
