Epoch	Train Loss 1	Train Loss 2	Train Loss 3	Test Loss 1	Test Loss 2	Test Loss 3	Opt_Th	P	R	F1	P_5	R_5	F1_5
1	0.6511952166755994	0.6236756734088459	0.6229609208447593	0.6799044566495078	0.6665566330370696	0.6610137373209	0.45646164	0.32267880641195085	0.7266858092948094	0.4469106468237874	0.3479442110243394	0.5640058932318618	0.4303800934234139
2	0.6122144460678101	0.5838198192351687	0.5803260691463947	0.6378880228315081	0.6232451428537783	0.6156117767095566	0.47700027	0.3977090103073929	0.6674724900374466	0.498431156256966	0.4186193486547988	0.5936095266998161	0.4909886281110178
3	0.566184218476216	0.5353333491139707	0.5311326294073037	0.589268514088222	0.5736010333766108	0.5674828588962555	0.5004312	0.5093423369874764	0.6386595491366364	0.5667174439841538	0.5083415951708758	0.6401605248573166	0.5666863242070554
4	0.5185277424752712	0.4897340488644828	0.48652378895453047	0.5401771494320461	0.5269337229106738	0.5248335897922516	0.5151057	0.6392657424449064	0.6261463745297562	0.6326380498867402	0.5981351733331978	0.6610254707625319	0.6280097561596694
5	0.47583223730325697	0.4502077693432833	0.4478560640875782	0.4957710121359144	0.48457319140434263	0.4862319976091385	0.5033759	0.711464132602281	0.6996379847152945	0.7055015024388201	0.7031173841530102	0.7059436390533823	0.7045276771919712
6	0.43912718407809737	0.4158451414741246	0.4147224176142897	0.4570119764123644	0.4501330147618833	0.4517233446240425	0.49828738	0.7492088182030088	0.7225455891113549	0.735635679737817	0.7504116763099405	0.7210389933778957	0.7354321702409861
7	0.4075867799421152	0.386229390064172	0.3863166429634605	0.4236848269190107	0.419999702339587	0.42000798881053925	0.48981562	0.759870199869423	0.7441571320988327	0.7519315861929181	0.763956718707034	0.7362372371671331	0.7498408878315901
8	0.38060059398412704	0.36181029571896106	0.3622285707720688	0.395464939730508	0.39334994243538896	0.39374952018260956	0.4373035	0.7393867943763793	0.7838383130969643	0.7609639504846403	0.7746114868455749	0.740376592733237	0.7571072288333723
9	0.35759754305084546	0.34034016253673927	0.34152602404356003	0.3715300496135439	0.3705283146837483	0.3716765493154526	0.48763525	0.7865994904395938	0.746628208486911	0.7660928233358026	0.7940245649634282	0.737225062490219	0.7645713658031924
10	0.3377275079488754	0.32269346028302626	0.32356227561831474	0.3522716292313167	0.34963123746540237	0.3517586812376976	0.44858363	0.7731552917648482	0.7791646240081759	0.7761483262396963	0.7972186215829594	0.7341007676937457	0.7643589002033452
11	0.3204090030242999	0.30562770498537384	0.30744155762451036	0.33535694437367575	0.335505924017533	0.33464638888835907	0.406658	0.7600337026542054	0.811901630754785	0.7851119438550023	0.7993763213580329	0.7353950998676271	0.7660520929005146
12	0.30446184165775775	0.29073805856493723	0.2914794430668865	0.31949605473450254	0.3171963510305985	0.31880977749824524	0.3510842	0.740988258510692	0.8739634318737728	0.8020012551979239	0.8067771488335141	0.7449979724723128	0.7746577862547208
13	0.2882531461616357	0.2741760082740699	0.27447886312646524	0.30465451734406607	0.30169072539910025	0.30438246577978134	0.34950536	0.7632779924249845	0.8927295191603528	0.8229440873863112	0.8214379393680288	0.7608567839174256	0.7899876294064628
14	0.27094535045325757	0.25758851945927713	0.257054273704333	0.2877335910286222	0.28253199380377064	0.2892395183444023	0.36457443	0.7876135410870531	0.8983041395284895	0.8393250897622376	0.8359536775705411	0.7846558088019776	0.8094928661232393
15	0.2536483275393645	0.24086863791520616	0.24012424065066235	0.27013562087501797	0.2645060488711233	0.27460840344429016	0.38385355	0.8125530992359966	0.8984567444908744	0.8533484654598879	0.8506694261157064	0.8070831182597674	0.8283032776720721
16	0.2370984969039758	0.22511504669632532	0.22414698544889688	0.25345081303800854	0.2482665356086648	0.2602360099554062	0.34488127	0.8022068432393494	0.9349362474396519	0.8635008361866694	0.8616213841349213	0.8223773345749239	0.841542086018323
17	0.22142463196069	0.21027446201944774	0.20901597211403505	0.23847581446170807	0.2316189451062161	0.2459375225007534	0.35375798	0.8179033569498457	0.9414900469573683	0.8753560951532472	0.8710871552585254	0.8357983573999573	0.8530779693399947
18	0.2065285267929236	0.19622800413486177	0.1947964427194425	0.22475082640136992	0.21771435595077018	0.2331034243106842	0.3821428	0.83567390240861	0.9415665655928984	0.885465552257301	0.8800134950088313	0.8626438615194266	0.8712421138668234
19	0.19247553180903196	0.1829749385340024	0.18132116552442312	0.21192775666713715	0.20486292152301125	0.22015267238020897	0.39950958	0.8478257678418841	0.9488107620650866	0.8954801925641891	0.8878627985442463	0.8881280256203413	0.8879953922777428
20	0.17954144248118004	0.17141041779412633	0.16914729201900108	0.19916844155107225	0.19038671449474667	0.20884981378912926	0.42961836	0.8699637693680553	0.946807443663695	0.9067604843659595	0.894181282358442	0.906123738847517	0.9001129000188525
21	0.16770359085251887	0.15994183547728885	0.15766470932534762	0.1889172207031931	0.17815592975720115	0.19828370213508606	0.44536844	0.8799409819944798	0.953174485833677	0.9150948838703438	0.9005799649394017	0.9247782904958667	0.9125187320917363
22	0.15639501611391704	0.14933883932839453	0.1468846614339522	0.17841957190207072	0.16555423464464106	0.18732525035738945	0.47763532	0.9013488785228728	0.9484432996910722	0.9242965935173357	0.9095410922874408	0.9373468006131866	0.9232346328751725
23	0.14616426955908537	0.13998060956992933	0.1371123380959034	0.1689699345401355	0.15462437323901965	0.17816824093461037	0.48682952	0.9122263036648521	0.9524931673613867	0.9319249729825756	0.9166905266612416	0.9467192526939315	0.9314629342051144
24	0.1367037571966648	0.13142425270207161	0.1284959439321288	0.15990014054945537	0.14581598211889682	0.17091696336865425	0.5096094	0.9265444379275316	0.9479059400076605	0.9371034696154887	0.9224647030649133	0.9516700516435943	0.9368398183744474
25	0.12825887138023973	0.1236578172682661	0.12040744429188115	0.15138281881809235	0.1371625841959663	0.16341079398989677	0.5114933	0.9312145140461926	0.950814945083829	0.9409126650370094	0.9272867009224709	0.9545232889006476	0.9407078890058873
