Epoch	Train Loss	Test Loss
1	0.6901387911093863	0.6883855204324465
2	0.6860665967589931	0.682940885827348
3	0.6734833284428245	0.6455601292687494
4	0.5537354350090027	0.48495174340299657
5	0.4440120822504947	0.4093373860861804
6	0.3841021431119818	0.3610049558652414
7	0.34293529265805295	0.325478737418716
8	0.31182387126119515	0.29824715852737427
9	0.28797122522404317	0.27710697699237513
10	0.2692657464428952	0.2601590676082147
11	0.2539725571870804	0.24627913494367856
12	0.24144875093510276	0.2347039664919312
13	0.23096791819522255	0.22493102502178502
14	0.22198689297625893	0.21657881744810054
15	0.2143748601800517	0.2093881779425853
16	0.20783590988108985	0.20314982332087853
17	0.2020579374150226	0.19769618156793956
18	0.19701594051561858	0.19291330994786443
19	0.19251630243502166	0.18868827618457176
20	0.18872853062654796	0.1849434532829233
21	0.18533523302329213	0.18160469266208443
22	0.1822638911636252	0.17862785386072622
23	0.17940416634082795	0.17595332901220065
24	0.17689034923126823	0.17355256185338302
25	0.17477755875963913	0.1713860353102555
26	0.17263031790131017	0.1694300762704901
27	0.17091858041913885	0.16765350304745338
28	0.16927291468570108	0.16603340409897469
29	0.16766787688983115	0.16455707115096016
30	0.1664282430159418	0.16320674503977234
