Epoch	Train Loss 1	Train Loss 2	Train Loss 3	Test Loss 1	Test Loss 2	Test Loss 3	Opt_Th	P	R	F1	P_5	R_5	F1_5
1	0.27721934412655075	0.3101898715971794	0.20748987048864365	0.6901546571705792	0.6491446198884004	0.6478552783236784	0.42868537	0.03425888999667664	0.7015388803348277	0.06532757857897387	0.03327850372839846	0.3215783518923379	0.06031528608177206
2	0.24504509129022298	0.26584535982381996	0.16749783633993223	0.6226500933234757	0.5578434248888715	0.5599666658569785	0.5841958	0.05990211848634828	0.09685843832143799	0.07402405001466861	0.03314943988837512	0.18270056910499946	0.05611694492265694
3	0.1968749242393594	0.2189373512970599	0.13289543183950278	0.5307217997473639	0.4777465231300141	0.48147615790367126	0.5468449	0.06362377226100835	0.09622680833326244	0.07660044168796244	0.04138955384238403	0.11674733949792859	0.061113130428151495
4	0.15884147427583994	0.1825512854378074	0.1063478822604968	0.45838756980122747	0.4156754351920963	0.4184197608162375	0.49624225	0.06339244069488655	0.09885328319991833	0.07724765549825752	0.06366372274890053	0.09771549854108359	0.07709706810657709
5	0.1296278373191231	0.15182261805108418	0.08384759322955058	0.40151345327093796	0.3608624531615595	0.3624196560943828	0.46204734	0.06267538160675146	0.10155631927726218	0.07751342805339083	0.04397745473714089	0.046130256139783755	0.045028138694389486
6	0.10464881203676525	0.12708522894542898	0.0678140500990244	0.35266665188041896	0.3191761626219898	0.3198898031431086	0.4184086	0.06285767151712197	0.10114586611996292	0.07753239618467578	0.043655413271245634	0.010527166469592439	0.01696367374914325
7	0.08641995771935111	0.10805956056458214	0.055843362369789526	0.3163384054158185	0.2861339486904026	0.2858976371148053	0.3773926	0.06314488988486414	0.10043554822080253	0.0775397316008147	0.04377707506991537	0.010186894422090462	0.016527784966271587
8	0.07217315529522143	0.09266879829619158	0.046772717498242855	0.28734457009547465	0.2590595147809627	0.25795477541053996	0.23870301	0.04791307116167624	0.27973977695167285	0.08181336995550978	0.04216867469879518	1.488690207821153e-05	2.9763296752824326e-05
9	0.06076907911582997	0.08000279122881436	0.03996531213991917	0.26361117934858475	0.2365622825874305	0.2347068190574646	0.19173768	0.05354060889955398	0.49889624254591547	0.09670321063382037	0.0	0.0	0.0
10	0.05157978315102427	0.06946575956250564	0.034930865423610576	0.24398041899139816	0.21774707558732595	0.2152635288589141	0.19112818	0.0653644851079448	0.410561619014402	0.11277443535671998	0.0	0.0	0.0
