Epoch	Train Loss	Test Loss
1	0.22151191564459097	0.20083874005630806
2	0.2170958444518032	0.2085854665122249
3	0.21580466406610538	0.23382294511833748
4	0.2171713013633566	0.21512716655413827
5	0.21603965587469803	0.20909573039789867
6	0.21612025396552678	0.23294671560794888
7	0.21435780194666576	0.20590876705654257
8	0.21419480345154304	0.22703599716935838
9	0.21496329666089153	0.228020845186691
10	0.21469637119872295	0.2191182221709327
11	0.21539436578038237	0.215369593182748
12	0.21706952234883076	0.22652316474440423
13	0.21572539636276503	0.20525138371611956
14	0.21548623317188434	0.21560961474942697
15	0.21679517395555536	0.22111697533687988
