Epoch	Train Loss 1	Train Loss 2	Train Loss 3	Test Loss 1	Test Loss 2	Test Loss 3	Opt_Th	P	R	F1	P_5	R_5	F1_5
1	0.310278513185356	0.12869024959703287	0.07084875553846359	0.6407144159078598	0.637611632163708	0.6385730879647391	0.42612448	0.03438740755914931	0.6954331237824641	0.06553430941077822	0.033025310824257366	0.31021964560666254	0.05969556159822488
2	0.26612321851586085	0.10215277752528588	0.07447940111160278	0.5478584945201874	0.5456838339239687	0.5475124115035648	0.58430344	0.060616561232522195	0.09449354759129924	0.07385558500448383	0.03367556304873393	0.18011024814339063	0.05674196976173598
3	0.21970129326201868	0.08238907096286614	0.08199044317007065	0.46925012171268465	0.46916661386961467	0.47168232571511043	0.54471534	0.06347896845620388	0.09589291638665112	0.0763896771439172	0.04178074909979523	0.11533733720109228	0.06134087374522833
4	0.18353266109698924	0.06920380797237158	0.09228561818599701	0.40828637778759	0.41008995719008395	0.41316739661352975	0.49682084	0.06358617499191814	0.09704771464786097	0.07683176918647527	0.06336735711206504	0.09597160429763596	0.0763337085712401
5	0.15520194696559422	0.06061302016799649	0.10478699207305908	0.3595888510346413	0.36306260018558295	0.366619321561995	0.4520473	0.06353771988705391	0.09743264740159757	0.07691661965777526	0.0542187455715217	0.05695728735123731	0.05555428791898557
6	0.13245819441542245	0.05538067159553369	0.11906248331069946	0.3198278084397316	0.3247366432960217	0.32870808981713795	0.41249105	0.06347274282216828	0.09770273833930228	0.07695290547846194	0.043673854484295734	0.020378042244774696	0.02778957992259404
7	0.11308508149037759	0.05271330025667945	0.1381128430366516	0.2830709367990494	0.28927164189108123	0.2936691743986947	0.3771003	0.06223490298825446	0.10219432936632838	0.0773591664084164	0.043894542090656796	0.01009119290873053	0.016409827221292313
8	0.09562654382940652	0.052376119109491505	0.15683084726333618	0.25300152897834777	0.26055462985903355	0.2653277839933123	0.18884464	0.043755687283258654	0.581054928415268	0.08138292501227957	0.04081632653061224	1.276020178132417e-05	2.5512427741363514e-05
9	0.08214157795452554	0.053778828432162605	0.17531274259090424	0.22926758602261543	0.23787783905045018	0.24294120286192214	0.18723612	0.0509744519016883	0.5155695728735123	0.0927761135768499	0.0	0.0	0.0
10	0.07125851055742174	0.05652632533262173	0.1939765214920044	0.20970135778188706	0.2192141898385771	0.22453109040146782	0.18851982	0.06261261030691427	0.4162292753056068	0.10885096812156496	0.0	0.0	0.0
11	0.06226455507314076	0.06028853248183926	0.21261288225650787	0.1933631643652916	0.20367135680638826	0.20921272422586168	0.1861902	0.07636145526948786	0.39394570959482106	0.1279260446330253	0.0	0.0	0.0
12	0.054786670642594494	0.06480435530344646	0.23160725831985474	0.1796603336930275	0.19067421981266566	0.19641670542103903	0.18577051	0.09314439767875185	0.3901644364669553	0.1503867873411475	0.0	0.0	0.0
13	0.04854754522523802	0.06991506367921829	0.24997834861278534	0.16815581768751145	0.1798002385831141	0.18572131253424146	0.18514253	0.11675375287377524	0.35673270779988603	0.1759285042668483	0.0	0.0	0.0
14	0.043348559873529535	0.07537351517627637	0.26814237236976624	0.15850244015455245	0.17071086987034306	0.17679202542418526	0.17934196	0.1253480711699883	0.3579491803697056	0.18567554105999604	0.0	0.0	0.0
15	0.0390107965339785	0.08105057353774707	0.28567445278167725	0.1504212088882923	0.16312960838223553	0.16934985305581773	0.18651101	0.15870165868173325	0.30489651476355345	0.20874794333056682	0.0	0.0	0.0
16	0.035401457394270794	0.0868055447936058	0.30251407623291016	0.1436637070029974	0.1568183103105524	0.16316086955013728	0.17754391	0.1688957154949632	0.3203746395242997	0.22118611280573977	0.0	0.0	0.0
17	0.032396465131635035	0.09253564694275458	0.3185640871524811	0.13802810311317443	0.15157565982132168	0.1580269966806684	0.18625608	0.1892557226764304	0.29020952251324933	0.2291044594445988	0.0	0.0	0.0
18	0.029900117345370243	0.09810304082930088	0.3337225914001465	0.13333709985017778	0.14723037535345163	0.1537778568409738	0.16648455	0.1861894275778251	0.32906221023708454	0.23781740829146306	0.0	0.0	0.0
19	0.027823939247974667	0.10352607537060976	0.3476807177066803	0.1294372145086527	0.14363327679725793	0.1502684730149451	0.16663082	0.18691502928253262	0.3288559203082865	0.23835430833366086	0.0	0.0	0.0
20	0.026098877340015293	0.10869705645988385	0.3609090745449066	0.12619374990463256	0.14065631339838217	0.14737453694854463	0.14142638	0.1833254243310896	0.34671169600095275	0.2398362920321826	0.0	0.0	0.0
21	0.02466240231676594	0.11358571083595355	0.37315645813941956	0.12350400686264038	0.13819640948549733	0.14498934341328484	0.12812625	0.18027551998268052	0.3612668328328499	0.24052621481157918	0.0	0.0	0.0
22	0.023464967574303348	0.11818467359989882	0.38440123200416565	0.1212667565792799	0.1361614500100796	0.1430249293645223	0.12817186	0.18083522540905045	0.3611243439129584	0.24099215450292927	0.0	0.0	0.0
23	0.022462558838120407	0.12248377905537684	0.3948391079902649	0.11940470486879348	0.13447516305106028	0.14140469580888748	0.12828612	0.18123306992620972	0.36098185499306695	0.2413133492324698	0.0	0.0	0.0
24	0.021621539908717725	0.12649968080222607	0.4044014811515808	0.11785674840211868	0.13307663585458482	0.1400654557205382	0.1283444	0.18158126253555978	0.36081384566961283	0.24158416123552387	0.0	0.0	0.0
25	0.02091473210737973	0.1302330239365498	0.41320809721946716	0.11655620262026786	0.13191045943524812	0.13895756098486128	0.12831889	0.18186429263856838	0.36067773685061205	0.2418039448282942	0.0	0.0	0.0
26	0.020315868844129684	0.13371523966391882	0.4212930500507355	0.11546612530946732	0.13093489236556566	0.1380338422599293	0.12843193	0.1820490155482657	0.36091167388326967	0.24201978599635202	0.0	0.0	0.0
27	0.01980659500628278	0.1368985753506422	0.4286089837551117	0.11454574652016163	0.13011456321883988	0.13726230086315247	0.12839726	0.18226189235560875	0.3607883252660502	0.24218004438261556	0.0	0.0	0.0
28	0.019369864347053393	0.13987909443676472	0.4354593753814697	0.11375883519649506	0.12941821689134117	0.13661225033657892	0.12843023	0.1824329848113248	0.36068199025120584	0.24230704388749671	0.0	0.0	0.0
29	0.018993938932249297	0.14262113658090433	0.441723108291626	0.11309021301567554	0.1288256149861839	0.13606120546658834	0.12841253	0.1825775913307893	0.36060755574081477	0.24241774392318668	0.0	0.0	0.0
30	0.01866698391614077	0.14514839152495065	0.44753891229629517	0.1125119909644127	0.1283167187165428	0.13559036687726067	0.12852113	0.1826939137950172	0.36054162803161127	0.24250534451276426	0.0	0.0	0.0
