Epoch	Train Loss 1	Train Loss 2	Train Loss 3	Test Loss 1	Test Loss 2	Test Loss 3	Opt_Th	P	R	F1	P_5	R_5	F1_5
1	0.45775851821899416	0.30797635316848754	0.30551684498786924	0.5556339303652446	0.5546871818926024	0.5537543154898144	0.5421605	0.025467993426543115	0.25351617876199095	0.046286126725995476	0.022099664144969645	0.33078325129260644	0.04143129881639651
2	0.35721482435862223	0.23895408511161803	0.23771075308322906	0.4393848909272088	0.44003117570410605	0.439130354211444	0.42486984	0.02392182639531427	0.3542299537513484	0.044817070301102185	0.01559883519614911	0.09086062169098957	0.02662647180475374
3	0.2821039791504542	0.18868149518966676	0.18858787417411804	0.34958898954921297	0.3514264592010042	0.35051495886984324	0.34985352	0.025537551115396122	0.39684566837360974	0.04798706990905156	0.011423542820089953	0.02854273350609416	0.016316713408482515
4	0.22384286165237427	0.15224813520908356	0.15312179028987885	0.27892266975508795	0.28175232397473376	0.2807994374207088	0.29623818	0.027330684625617635	0.38040859175129055	0.050997428270408644	0.013353509023835296	0.01499051468673668	0.014124739323204178
5	0.17828008425235747	0.12698881328105927	0.12876273691654205	0.2237368153201209	0.2274318599830503	0.22643521726131438	0.24511331	0.028665021435091823	0.36235549879522055	0.05312727901835152	0.01835856818530973	0.008890156352680065	0.011979316048440766
6	0.14316875767707823	0.1107124224305153	0.11336172372102737	0.1812318139606052	0.18563848328979118	0.18461019921870458	0.20605966	0.032698905371477564	0.3360528697722285	0.0595986879478111	0.018546414629800605	0.004732324046405707	0.00754058414830913
7	0.11645282588402431	0.1015795722603798	0.10497765094041825	0.14887995156976913	0.15382295814545258	0.15277551213900248	0.18071687	0.039611831637869584	0.3109612197410241	0.07027204991278806	0.0	0.0	0.0
8	0.0963893140554428	0.09790017008781433	0.10193426460027695	0.12453297161393695	0.12985027038856692	0.12881529551176799	0.15218832	0.06183423961638882	0.41443172847619164	0.10761243725165606	0.0	0.0	0.0
9	0.0814930964410305	0.09826267063617707	0.10282021313905716	0.10645670294761658	0.11194542244724605	0.11097549341973804	0.15091461	0.08840449033819199	0.3817228965956198	0.14356116687456527	0.0	0.0	0.0
10	0.07050666137536367	0.1012588769197464	0.10599193722009659	0.09318892641199959	0.09869179226782011	0.09797755742356891	0.15327577	0.12014605715890737	0.3394378247014916	0.17747409297033778	0.0	0.0	0.0
11	0.06239835489292939	0.10598755329847336	0.11057977974414826	0.0834518916077084	0.08884605660062769	0.08829392279897418	0.12791207	0.12860772271350174	0.4065128351374027	0.19539780041639518	0.0	0.0	0.0
12	0.05643428333103657	0.11161763221025467	0.11620067358016968	0.07635155907935566	0.081652639919649	0.08104925176927022	0.17392313	0.476781325322663	0.1659619843523329	0.24621827613482372	0.5084745762711864	0.00012399102304993118	0.0002479215906649257
13	0.05203780771295229	0.11791564673185348	0.12212449312210083	0.07124653309583664	0.0764232907930146	0.07581833537135806	0.16581906	0.603846585174386	0.17803457696329453	0.2749920999460562	0.6453382084095064	0.0014589610378875236	0.002911340206185567
14	0.04878284364442031	0.12403232306241989	0.12792316675186158	0.06759468134906557	0.07286149360563444	0.07257026430396807	0.14955302	0.6312714025500911	0.1790471703182023	0.2789701781839023	0.6867924528301886	0.0030088488260116633	0.005991449017130769
15	0.046325343330701194	0.12971461713314056	0.13303176462650299	0.06505472643507851	0.07030096585335939	0.07048832884147054	0.12396378	0.4987783669593607	0.19321521121870777	0.2785331267874166	0.701271186440678	0.00547213715060363	0.01085953551699673
16	0.044425912285844485	0.13474733233451844	0.13744455575942993	0.06327701153026687	0.06858190853634606	0.06911338784155391	0.10903421	0.4633038221492476	0.20525473955685608	0.28447861054464635	0.6824769433465085	0.008563646658648581	0.016915045165293137
17	0.04293736085295677	0.13905697762966157	0.14111469686031342	0.06202351575096448	0.06724139509479636	0.06822361282649494	0.09831251	0.4562437411933606	0.2127809946559869	0.2902134759888837	0.6645277722077402	0.013696875012915732	0.026840528063497206
18	0.041746290723482765	0.14289916753768922	0.14443668127059936	0.06112813908192846	0.06631429035864446	0.06748423626025518	0.08858322	0.4461653843885092	0.2188276235467219	0.29363710478007443	0.6701680672268907	0.022413443933325894	0.04337619228538863
19	0.040777896240353585	0.14627805948257447	0.14724881947040558	0.0605090394616127	0.06558547241856223	0.06698736938692275	0.081098564	0.43472820463459827	0.2240021822420057	0.2956598586017282	0.6892069759789404	0.03462655970374411	0.06594020676166527
20	0.0400170015245676	0.14914179146289824	0.15019733011722564	0.06006656719578637	0.06508997139399467	0.06662608700848761	0.07982732	0.44606893557329413	0.22079908081321578	0.2953856191442481	0.7185140440954394	0.049162440639297714	0.09202809971064724
21	0.03939172325034936	0.15216365158557893	0.15306077599525453	0.05976244890027576	0.06460719717585522	0.06620498707606678	0.080706984	0.4558247346889352	0.21781916322591577	0.29477699596165247	0.7419996384017357	0.06784788781292235	0.12432737421282429
22	0.03890254491070906	0.15471731424331664	0.15567894876003266	0.0595357123348448	0.06419045267545659	0.06584430528538568	0.079362124	0.4548789053354491	0.21681070290510968	0.29365532529473015	0.7677314945116803	0.09019107016651995	0.1614190556149377
23	0.03851515050729116	0.1573842465877533	0.15871986746788025	0.05934748765495088	0.06384070829042922	0.0654689052984828	0.079496324	0.46394284438490735	0.21471112158146416	0.2935625324924843	0.7815422017204837	0.10363583009923415	0.18300448479584874
24	0.038202663560708366	0.15915934443473817	0.16086785197257997	0.05927356787853771	0.06374422436499078	0.0654179929622582	0.08114793	0.4767133024090977	0.21067728029823973	0.2922142507043949	0.7903718650908043	0.11331952899943377	0.19821936575297405
25	0.03796401438613733	0.1611397385597229	0.16312961876392365	0.05917089473870066	0.06347733193441578	0.06514955755500566	0.08074481	0.47938566360188595	0.21053675713878314	0.29257870160303723	0.7962595561198846	0.12440845949419929	0.2151946696406869
26	0.03774995937695106	0.16274081766605378	0.16484612822532654	0.05918618771764967	0.0634134590787732	0.06508809757374581	0.08806258	0.5311127817910415	0.20146474728562985	0.2921206237340141	0.7978813234052353	0.12887626935809848	0.22190909284997545
27	0.037605353514353436	0.16364218294620514	0.16655975580215454	0.059169568866491315	0.06334876410825097	0.06506991127417201	0.083845906	0.5189810559235898	0.203014635073754	0.2918597742127154	0.8013179162004227	0.1331870239261344	0.22841002523319442
28	0.03747085044533014	0.1655053436756134	0.16868471205234528	0.05907342375980483	0.06312680483350287	0.06481340740408216	0.08379201	0.5245567774990889	0.20226242286725107	0.29195190411845595	0.8031020170392486	0.1367496993217691	0.23370486523139516
29	0.03737042963753144	0.16634934544563293	0.16962745487689973	0.059112017270591524	0.06309304333737363	0.06482670016231991	0.08379201	0.5245567774990889	0.20226242286725107	0.29195190411845595	0.8031020170392486	0.1367496993217691	0.23370486523139516
30	0.03727060750375191	0.167710018157959	0.17107263803482056	0.05909547805786133	0.06293229730394871	0.06471444652194068	0.08637249	0.5474880779479203	0.1978648745830802	0.29067748242237307	0.8028195140048229	0.14310217273602724	0.24290640204012193
