Epoch	Train Loss 1	Train Loss 2	Train Loss 3	Test Loss 1	Test Loss 2	Test Loss 3	Opt_Th	P	R	F1	P_5	R_5	F1_5
1	0.3891139499318099	0.3427533344788985	0.2532617747783661	0.5203468231927781	0.5244026491770873	0.5195988892169481	0.29438066	0.12744783932645937	0.819373738740711	0.22058519793459552	0.13013325667254405	0.1495471833937108	0.13916641433072374
2	0.28498277662768784	0.30142107605934143	0.1924590915441513	0.41651764653977896	0.42623403281778904	0.41781942462653254	0.23288146	0.1469077937813706	0.8807000106331017	0.25181143037164816	0.15707597776260607	0.04487197347524449	0.06980322468793343
3	0.22539501096271658	0.28321700475432654	0.16576892137527466	0.3555679810898645	0.36886920622877173	0.35805144906044006	0.23684777	0.17679201409432097	0.734268269175548	0.28497075018392337	0.21529887747411844	0.015431928531909824	0.028799595057923906
4	0.18951542407675387	0.2754819921471856	0.15955065190792084	0.3195440261846497	0.33504229059090485	0.3228545296058226	0.21606986	0.20548541212972868	0.7356920812960329	0.3212443807499898	0.2193627450980392	5.08910482361845e-05	0.00010175848901718922
5	0.1678298832118653	0.2720774628899314	0.16529634594917297	0.2979223494018827	0.314571629827087	0.3017603163415573	0.21556579	0.21829702636934675	0.7240519623190169	0.33545616795563166	0.0	0.0	0.0
6	0.1546483158782089	0.27042151716622437	0.17770087718963623	0.2845384868837538	0.3016182839064985	0.2885697569405095	0.115397066	0.21217183834231884	0.9317670452316225	0.3456386171190157	0.3333333333333333	2.8430753204572345e-07	5.686145791072239e-07
7	0.146627281701763	0.2694808095693588	0.19383609294891357	0.2761370816401073	0.2932982597802136	0.2802383896898241	0.097297885	0.21782219734672956	0.9895084834524487	0.3570470221400657	0.8243243243243243	5.2028278364367395e-05	0.00010404998948128522
8	0.14177844461616976	0.26957585594870825	0.21151156723499298	0.27078768894785926	0.28816315555894695	0.2752507683378034	0.08181837	0.2179095269680088	0.9997987102673116	0.3578290059238105	0.7136690647482015	0.0007050826794733942	0.001408773534825819
9	0.13889438073170723	0.26867451992901886	0.2291164994239807	0.26742995991593316	0.2854446859778585	0.27249824286400154	0.08277246	0.21755549677347003	0.999391013266358	0.35732549716583406	0.4552576194559202	0.003320996281826096	0.006593891688794957
10	0.1372149017059133	0.26719169183210895	0.24551644921302795	0.265322717882338	0.28378394689108877	0.2707362606395943	0.08439941	0.2174157293987102	0.9991937038391183	0.35712435231186235	0.3951524886225572	0.005455577232425388	0.010762563732532707
11	0.13625403655868434	0.26532658663662995	0.2595278024673462	0.26409388794785454	0.28327907670188596	0.27023464854290424	0.08501469	0.21728317470941208	0.99904245223207	0.3569358580996237	0.34865877380466365	0.008255437808011672	0.016128978503582733
12	0.1357347594540174	0.26376431909474457	0.270601361989975	0.2632973375064986	0.2829271194902626	0.2699637094910225	0.084992014	0.21722584267662756	0.9991638515482535	0.3568662422167282	0.32930897814478965	0.010748246248988576	0.020817049221129594
13	0.13544549205453266	0.2606985399668867	0.2781132161617279	0.26276364638691857	0.28328943196180706	0.2704177808560682	0.084992014	0.21722584267662756	0.9991638515482535	0.3568662422167282	0.32930897814478965	0.010748246248988576	0.020817049221129594
14	0.1352687396775704	0.2581557787277482	0.28268659114837646	0.2626072100940205	0.28440291736577006	0.27173323187042264	0.084992014	0.21722584267662756	0.9991638515482535	0.3568662422167282	0.32930897814478965	0.010748246248988576	0.020817049221129594
15	0.1351401455057394	0.2554129355333068	0.285329669713974	0.2624693864158222	0.2852783307835862	0.2729579948084185	0.084992014	0.21722584267662756	0.9991638515482535	0.3568662422167282	0.32930897814478965	0.010748246248988576	0.020817049221129594
16	0.1350113443163115	0.25315522944385355	0.28707051277160645	0.26239614082234247	0.28567701417046626	0.2735478480098846	0.084992014	0.21722584267662756	0.9991638515482535	0.3568662422167282	0.32930897814478965	0.010748246248988576	0.020817049221129594
17	0.13485651280987573	0.2519842826507308	0.28782036900520325	0.2622760009197962	0.28615501047791664	0.27419398390175254	0.084992014	0.21722584267662756	0.9991638515482535	0.3568662422167282	0.32930897814478965	0.010748246248988576	0.020817049221129594
