Epoch	Train Loss 1	Train Loss 2	Train Loss 3	Test Loss 1	Test Loss 2	Test Loss 3	Opt_Th	P	R	F1	P_5	R_5	F1_5
1	0.3896659562445205	0.36375875522692996	0.21423432230949402	0.6287505596876144	0.6280420533903353	0.6287602583567301	0.2284528	0.033658292988528224	0.9950788155130026	0.06511411718782073	0.03096222152813592	0.31728454399292233	0.05641881166570896
2	0.34203755121300183	0.3157835006713867	0.1995716392993927	0.5491677820682526	0.5492739317181347	0.5508630434672038	0.38433015	0.035036897382315586	0.5666316470017779	0.06599319527297735	0.030003890799611337	0.18400848978758516	0.05159487146154759
3	0.29326589907641	0.26939945792158443	0.18881501257419586	0.4733395531773567	0.4746830152286278	0.47689683210282097	0.21541066	0.03447458676400803	0.8993560351501025	0.06640375018322789	0.027002334845665856	0.10170093489745051	0.04267432682478683
4	0.24754279255327108	0.2278223428875208	0.18403387069702148	0.40386127680540085	0.4062530964940459	0.4093951824165526	0.18518904	0.0358589395293108	0.8976865754170459	0.06896308344645338	0.027959766174536185	0.04683206723775658	0.035014883034612594
5	0.20846134202851765	0.1944095604121685	0.18471349775791168	0.3470878884196281	0.3509585929440928	0.35466583711760385	0.20153263	0.03697883649233806	0.7616989783331773	0.07053342775601452	0.03276026381611315	0.020250440226961455	0.0250292757360334
6	0.17685957576917566	0.16779615605870882	0.1902003288269043	0.30061005502939225	0.30554758585416353	0.3098475453399476	0.1865763	0.04030780971169965	0.7355426913817598	0.07642739109470773	0.027948554227857338	0.006516209709662876	0.010568396218280153
7	0.15110540800336478	0.14634990443785986	0.19969835877418518	0.26228790879249575	0.26811690677653305	0.27300783622832525	0.16951899	0.04361788824352603	0.7268912745740219	0.08229743112625787	0.022848488839138738	0.0014759300060398289	0.0027727503366054987
8	0.13007976966437654	0.12935534243782362	0.21246790885925293	0.23062265068292617	0.23744090916691246	0.24292800639356885	0.17124093	0.04833949325495636	0.6194163483705223	0.08968030087518172	0.0	0.0	0.0
9	0.11298421489587729	0.11586375006784995	0.22781971096992493	0.2046883821487427	0.2126265796986255	0.21860269748029254	0.18120834	0.05571244208390259	0.46978809558241813	0.099611856471445	0.0	0.0	0.0
10	0.09916226576635803	0.10549311091502507	0.24513399600982666	0.1834474228322506	0.19229144414702615	0.1986552975007466	0.16971782	0.06939225708054458	0.4422005393311953	0.11995983415579466	0.0	0.0	0.0
11	0.08806093775437794	0.0977525698641936	0.26380908489227295	0.16640759781002998	0.1754775215963741	0.182262436406953	0.17850992	0.09092881647920834	0.35381487499255654	0.14467644377078115	0.0	0.0	0.0
12	0.07921370113457459	0.0919940723106265	0.283298134803772	0.15249078199267388	0.16206681220741062	0.16925965206963675	0.17828527	0.12978526896880474	0.2871959881925599	0.1787792997127865	0.0	0.0	0.0
13	0.07219796685798877	0.0879631731659174	0.30306383967399597	0.1417247898876667	0.15182958772549263	0.15929927825927734	0.16639428	0.15619557011154472	0.3123931333100814	0.20826120305506288	0.0	0.0	0.0
14	0.06666469441024937	0.0853497354934613	0.3227821886539459	0.13320569917559624	0.14373789318315275	0.151390958967663	0.15156622	0.16612823915122163	0.32404319753643035	0.21964856287602108	0.0	0.0	0.0
15	0.06232825995328418	0.0837305998429656	0.3420949876308441	0.12639920078217984	0.1374143145077831	0.14521965434153875	0.15913974	0.18507720293624283	0.3001114390955569	0.22895748542001473	0.0	0.0	0.0
16	0.058924837247131094	0.08284222117314737	0.360775351524353	0.12117065861821175	0.1325160802065671	0.1404168800229118	0.1382743	0.1860005110105662	0.3235689433702245	0.2362150568351629	0.0	0.0	0.0
17	0.05624422099630254	0.08263176213949919	0.37832409143447876	0.11699948310852051	0.12900476738974287	0.13697503194922492	0.11931771	0.1838593105728843	0.3452740466002569	0.23994649857563546	0.0	0.0	0.0
18	0.05410168959043812	0.08291596174240112	0.39387333393096924	0.11384670473635197	0.12643773771904326	0.13443167117379962	0.108881555	0.18348797367998576	0.3548782251410002	0.24190183773377574	0.0	0.0	0.0
19	0.05234693584666736	0.0833631878097852	0.40823182463645935	0.11139244213700294	0.124681779725866	0.13257396561758858	0.10307088	0.18322065686744887	0.35734519748538957	0.24223883652468262	0.0	0.0	0.0
20	0.05085925004053591	0.08396435715258121	0.41997310519218445	0.10941841043531894	0.12341701313034519	0.1311343667053041	0.09998972	0.18392881295917324	0.35571401835767696	0.24247911156277474	0.0	0.0	0.0
21	0.04951343236599064	0.08449511726697286	0.4305848777294159	0.107867980748415	0.1225383181820859	0.129948985292798	0.09722104	0.18526403645606682	0.35310455709339617	0.2430215147093048	0.0	0.0	0.0
22	0.04825142019873728	0.08520819060504436	0.43846121430397034	0.10686177127063275	0.12201254728894967	0.12901689495359148	0.09591073	0.18737814310690454	0.34827694741946186	0.2436623448505715	0.1836734693877551	1.9140302671986253e-05	3.82766166022698e-05
23	0.04701977078735396	0.0857497276738286	0.4438226819038391	0.10579899027943611	0.12179190624546218	0.12828662579967862	0.0959424	0.19116403031919751	0.33833462353151345	0.24429678814272465	0.27586206896551724	0.00013610881900079114	0.0002720833935601262
24	0.045834634061632816	0.08601489538947742	0.4499416649341583	0.10478682182729245	0.12177065800834488	0.12756487351088297	0.098504305	0.19979527878489092	0.3163105152569479	0.2449007482881745	0.3074712643678161	0.00045511386353389537	0.0009088824143994156
25	0.04464889750343518	0.08650639094412327	0.4557678699493408	0.10375026389956474	0.12185811763117602	0.12697209254616781	0.10165181	0.21338041560000817	0.2887654930116628	0.24541433018991546	0.3333333333333333	0.0011611783621004994	0.002314294797075342
26	0.043523518564314516	0.08691028381387393	0.46108800172805786	0.10278855003416539	0.12184098997450137	0.12631247107471738	0.10834624	0.2393465909090909	0.25371109201806846	0.24631959729271025	0.40977332940830147	0.002960366813267207	0.005878266671452611
27	0.04248952567307414	0.08712478261440992	0.46584799885749817	0.10201239846646785	0.12195236551073882	0.12586231196210498	0.10775151	0.26031313625754643	0.2341114220819545	0.24651800760277462	0.4904870624048706	0.0054826333653756176	0.01084405259659956
