Epoch	Train Loss 1	Train Loss 2	Train Loss 3	Test Loss 1	Test Loss 2	Test Loss 3	Opt_Th	P	R	F1	P_5	R_5	F1_5
1	0.4121977158321432	0.331049073826183	0.2763459086418152	0.5618568559487661	0.5657318685505841	0.5608672421523248	0.19547263	0.10939629850073546	0.9958786780154651	0.19713726166874956	0.12330471369797019	0.16642026680556038	0.14165436005094062
2	0.31277548816122897	0.2938915748487819	0.22465595602989197	0.4545133638949621	0.46345515750549937	0.455014439557822	0.251705	0.12643137420726114	0.8330696854819496	0.2195435723229104	0.19753675594565095	0.08320060910045665	0.11708579235049199
3	0.2519686433146704	0.27692039852792566	0.20163436233997345	0.3896327160653614	0.4015962953503067	0.3911015527525198	0.2517324	0.15673058977667548	0.737041689150654	0.2584930890208814	0.21345254773560848	0.01542084053816004	0.028763655975219984
4	0.21183560425246037	0.2699187844991684	0.19436603784561157	0.34872117957898546	0.36268444923130244	0.35081392694055363	0.2550657	0.19731933004690522	0.7169633226225209	0.309468241741277	0.0	0.0	0.0
5	0.1872502260281751	0.268314238299023	0.19722673296928406	0.32331941312267665	0.3383261453461003	0.3257179701707783	0.22183353	0.21360807499734516	0.7680414452147915	0.33425341988667573	0.0	0.0	0.0
6	0.17087430623157196	0.26966204697435553	0.2055281698703766	0.30600977866422563	0.3216401753393379	0.30857760869385154	0.18831135	0.21805198912343615	0.7686242756554852	0.33972653073354714	0.0	0.0	0.0
7	0.1594904151259201	0.27296631986444647	0.21707755327224731	0.29387607886677697	0.3098861029019227	0.2965514407622234	0.14447789	0.21780508144679075	0.8219288105312059	0.3443578648391346	0.0	0.0	0.0
8	0.1514311802948833	0.27762636271390045	0.23137764632701874	0.28524924672785257	0.301467190481521	0.28799495140041753	0.110386156	0.21765130144444042	0.9999510991044881	0.3574905207196899	0.0	0.0	0.0
9	0.14567448214133014	0.28256679394028406	0.24642375111579895	0.27901029161044527	0.2953405051618009	0.28179232977079544	0.11027981	0.21787363533572573	0.9999522363346163	0.3577904427231381	0.0	0.0	0.0
10	0.14153420725750337	0.28858180750500073	0.26294654607772827	0.2745013393106915	0.290879145506266	0.2773040288619781	0.11030842	0.21798786137678905	0.9999522363346163	0.3579444504489432	0.0	0.0	0.0
11	0.13855588995362686	0.2948930006135594	0.27954795956611633	0.2712132852701914	0.287615417145394	0.2740296280004558	0.11023659	0.21800107551701303	0.9999522363346163	0.35796226483457244	0.0	0.0	0.0
12	0.13641488692492412	0.30116716704585333	0.29557275772094727	0.26879561089334036	0.28523324260840544	0.2716350250699547	0.110320665	0.21800117010252312	0.9999522363346163	0.3579623923467912	0.0	0.0	0.0
13	0.13488168335465903	0.3070632896640084	0.31085580587387085	0.2670884834868567	0.28352737773109127	0.269923339008392	0.11034116	0.21800117010252312	0.9999522363346163	0.3579623923467912	0.0	0.0	0.0
14	0.13378477925973004	0.31263465637510474	0.3244783580303192	0.2658231787028767	0.2822845378437558	0.2686670600586616	0.1102542	0.218001237663652	0.9999522363346163	0.35796248342700315	0.0	0.0	0.0
15	0.1330034415564269	0.3177464008331299	0.3376695215702057	0.26500999217941645	0.2814362496137619	0.2678383769055877	0.11041194	0.21800137278603543	0.9999522363346163	0.357962665587566	0.0	0.0	0.0
16	0.13244440588843512	0.32245663621208887	0.3488079607486725	0.26433772238947095	0.2807781781699206	0.26716695340831625	0.11039354	0.21800138629828297	0.9999522363346163	0.3579626838036325	0.0	0.0	0.0
17	0.13204087967072228	0.32669188488613476	0.35876068472862244	0.2639193297142074	0.28034924929206434	0.2667428703232204	0.11040568	0.21800145472937354	0.9999508147969561	0.35796268497177974	0.0	0.0	0.0
18	0.13174843530355704	0.3303366560827602	0.3675738573074341	0.2635982980330785	0.2800167985864588	0.2664116590880276	0.1104055	0.21800138629828297	0.9999522363346163	0.3579626838036325	0.0	0.0	0.0
19	0.13152534695768395	0.33343368633226916	0.37498635053634644	0.26336427955400377	0.27977268784432796	0.26617594660444654	0.110422686	0.21800125117588282	0.9999522363346163	0.3579625016430511	0.0	0.0	0.0
20	0.13135595149519136	0.3362214673649181	0.381324827671051	0.26315637748865855	0.27956147016705696	0.26595644223109616	0.11036527	0.21800138629828297	0.9999522363346163	0.3579626838036325	0.0	0.0	0.0
21	0.13122445887053474	0.3384306606921283	0.3871193528175354	0.26296714551392053	0.2793820616361257	0.26576765724335716	0.110341124	0.21800138629828297	0.9999522363346163	0.3579626838036325	0.0	0.0	0.0
22	0.1311185462835377	0.3404208042404868	0.39214932918548584	0.26284976303577423	0.2792627259686187	0.2656515380193232	0.11033325	0.218001237663652	0.9999522363346163	0.35796248342700315	0.0	0.0	0.0
23	0.1310286105375203	0.34253219582817773	0.3964497447013855	0.2627214991620609	0.279138544604585	0.2655166318912185	0.11034362	0.218001237663652	0.9999522363346163	0.35796248342700315	0.0	0.0	0.0
