Epoch	Train Loss 1	Train Loss 2	Train Loss 3	Test Loss 1	Test Loss 2	Test Loss 3	Opt_Th	P	R	F1	P_5	R_5	F1_5
1	0.47141856509141433	0.45823985013442164	0.46754372470519123	0.680798778269026	0.6514022178120084	0.6156875421834547	0.42720005	0.3496301541866036	0.7346614720456242	0.4737836160163352	0.3792816768177974	0.5238275572571225	0.43998707306622514
2	0.4167973211942575	0.40890141137135333	0.42000866033672507	0.6097459819581773	0.5851059410307142	0.5553165466286415	0.4259134	0.4257228139180313	0.7511894973201185	0.5434534137014064	0.4774422836817272	0.5491720856559117	0.510801295093859
3	0.3751985946526894	0.36865763729199386	0.3840191658415826	0.5535868750678168	0.531216373708513	0.50850487032602	0.43873027	0.5094015879315813	0.7623668381202873	0.6107257736071745	0.5837143627365021	0.5784938538675631	0.581092383332074
4	0.340818621409245	0.33581071079541475	0.35481350328408034	0.5075320839881897	0.48729771971702573	0.4702206260936205	0.46500316	0.6262104901130519	0.7320356291517844	0.6750004783514097	0.6721899228927346	0.6149374751962897	0.6422903818996434
5	0.3123168477263206	0.3083123388962868	0.33024558522342856	0.4691247688399421	0.45034636192851596	0.4377667162307473	0.47340778	0.6974485830568532	0.7215750561352815	0.7093067184662738	0.7479972922236537	0.6611153909669967	0.7018778954866437
6	0.28817190325412995	0.28481951890847623	0.309269207560159	0.43633430070347257	0.41857490738232933	0.4098546338635822	0.45384085	0.7201953467660392	0.7439293054269437	0.7318699583247742	0.7661665631444015	0.6734967114279069	0.7168490990882176
7	0.26756544965199935	0.2643845568482692	0.29121866043097056	0.40803549819522433	0.39096341927846273	0.3857265911823095	0.44605526	0.7346171457123781	0.7449080522678481	0.7397268095497311	0.7799209614044467	0.6836447252721599	0.7286162230327782
8	0.24987383865011045	0.24664252690779856	0.2756516892536014	0.38342944979667665	0.36673276821772255	0.36475296630415804	0.43515295	0.7406682294972327	0.7506910454174848	0.7456459578334542	0.8003018578365299	0.6817360824706614	0.7362762295307761
9	0.23482385879525772	0.2310557759916171	0.26229337588244794	0.36184178723229304	0.34534275597996184	0.3464111332283464	0.36003363	0.6969798593056589	0.8131211735278376	0.7505843235674047	0.8110167515245066	0.6750556165110788	0.736816624785097
10	0.22207985197504362	0.21731906479749924	0.25079068327261733	0.3429197470347087	0.3262660284837087	0.33025769646777664	0.4004514	0.7446568400208923	0.7673500602205985	0.7558331525371332	0.814472032398191	0.6703378319374086	0.7354091988279742
11	0.2118188060629062	0.20516070675773498	0.2412550233158411	0.3263902472125159	0.3094587564468384	0.31611989681110825	0.37793198	0.7395190572993607	0.7825552209486408	0.760428722239189	0.8155351459450485	0.6667518314757029	0.733676488392056
12	0.20371983763881218	0.19443280612811065	0.23335038407955294	0.3122020781040192	0.2946033351951175	0.3037527078805968	0.35610375	0.7353906931919929	0.7907306103074493	0.7620572890355898	0.8170559931427636	0.6642807550876246	0.7327902622035417
13	0.1974401121529249	0.18502634018659592	0.2270062157725976	0.300179209974077	0.2814660588900248	0.29305940173393075	0.31827876	0.7135341401227172	0.8243737360375105	0.7649597404389561	0.8301911819083975	0.662918118143044	0.7371848477411579
14	0.19267537740942758	0.1768604160692447	0.22190787443538118	0.2904899213049147	0.26974585056304934	0.28394873752150424	0.32819963	0.7295796567884676	0.8065863955918349	0.7661528839988362	0.8307988994383944	0.6660026405413888	0.7393288235023112
15	0.1890408341319133	0.16998370077747565	0.2180557107808543	0.28319036695692273	0.2594939119286007	0.27650514452956443	0.32347307	0.7317354902528356	0.8065172262037851	0.7673086113873623	0.8297942429084499	0.6708099130108484	0.7418801310213825
16	0.18582829622886118	0.16416090039106515	0.2150048046719794	0.27751713593800864	0.2503549744685491	0.2704057159811951	0.31575608	0.730429439806133	0.8089282116859952	0.7676773229826634	0.8296333973087622	0.6719940064725255	0.7425392865860737
17	0.18315585798177964	0.15934878855179518	0.2126556728400436	0.27293694350454545	0.24229540063275232	0.2654453945714374	0.3366549	0.7482366326295598	0.7949300567794214	0.7708769155566212	0.8299766891776079	0.6698709385680727	0.741378328683531
18	0.1808072740259843	0.15548854817946753	0.21093573065754634	0.26834456986851163	0.23510939743783738	0.26126132454983025	0.31711254	0.7443307587387553	0.8044741354042648	0.773234699677888	0.830554518201099	0.6624477663043056	0.737037030802045
19	0.17848292957895842	0.1520695162889285	0.20918911987659977	0.262865627474255	0.22870567374759251	0.25732156565023023	0.3109524	0.7421399855071025	0.8080112849856603	0.7736760853516106	0.8318169679115676	0.6530636418893272	0.731680937664755
20	0.1765954564206111	0.14879395268284357	0.20659416183537127	0.2555140260193083	0.2233356538746092	0.2539300558178924	0.30969152	0.7424318437935578	0.8080125819116862	0.7738352449804384	0.831992593799135	0.649208745431578	0.7293226838550256
21	0.17605926058231255	0.14579625571003327	0.203913630808101	0.24743626912434896	0.21921826733483207	0.24979872758998428	0.30533653	0.7425509393283295	0.8075958363486864	0.7737087304090393	0.8344385511969481	0.6424495992930889	0.7259652163548201
22	0.17704774181430155	0.14201447644676918	0.20208916350517397	0.24271016054683262	0.21483670638667213	0.2451610748851022	0.3015888	0.7446437041770216	0.8055717671308797	0.7739104089196945	0.8376666119089013	0.6348785774623654	0.7223093604122431
23	0.17893841251348838	0.13809247305377936	0.20200027953955083	0.2496746430794398	0.20956393910778892	0.2411117889853411	0.2918961	0.7419176835767711	0.8079334694241043	0.773519607942553	0.8407918276037245	0.6310716672675757	0.7209906384929129
24	0.17882428499750602	0.13474845317884898	0.20269579844537125	0.25084180302090114	0.20422076781590778	0.2380699712869733	0.27516264	0.735023726176585	0.8169535899344706	0.7738260934014883	0.8435542793719464	0.6301850021745127	0.7214237443986745
