Epoch	Train Loss	Test Loss
1	0.6924476745801095	0.6894091897540622
2	0.6755087635455987	0.6125603437423706
3	0.5311072121063868	0.4722935676574707
4	0.4333000740943811	0.39897457824812993
5	0.3766696795057028	0.3551898095342848
6	0.3405246039231618	0.32533222171995374
7	0.3151091199654799	0.303773072693083
8	0.29632723063994676	0.2873337758911981
9	0.2817692078458957	0.2743844595220354
10	0.2701796644773239	0.26389774017863804
11	0.2606003020818417	0.25526704721980625
12	0.2527240711526993	0.24805887275271946
13	0.24616752918332052	0.2419636524385876
14	0.2405338126879472	0.23674193421999615
15	0.23559333470005256	0.23224784599410164
16	0.23140633230408034	0.22832896245850456
17	0.22792507163607156	0.2249083201090495
18	0.22460708423302725	0.22189061376783584
19	0.22180831040709448	0.21921327114105224
20	0.2193279773570024	0.2168126619524426
21	0.2170133848602955	0.21462620298067728
22	0.21501913122259653	0.21267187231116824
23	0.21318543463563308	0.21093577875031366
24	0.2116040238776268	0.20931429697407616
25	0.20988722327045906	0.20755972729788885
26	0.20816057404646507	0.2060786330037647
27	0.20689996026265314	0.204908910062578
28	0.20595563193544364	0.2038916329542796
29	0.20482109420192549	0.20298799441920387
30	0.20398515653915894	0.20217487778928545
