Epoch	Train Loss	Test Loss
1	0.6459195424209941	0.6404291018843651
2	0.48548389971256256	0.5089186653494835
3	0.3577241369269111	0.32633989304304123
4	0.26579070023515006	0.22561565227806568
5	0.20389376716180282	0.178725004196167
6	0.1633728024634448	0.14899396896362305
7	0.1345478662035682	0.12681533209979534
8	0.11511083082719283	0.11183716915547848
9	0.10046526146205989	0.10115775000303984
10	0.09003614939071915	0.09040500689297915
11	0.08165224438363855	0.08396772993728518
12	0.07536256618120453	0.07821997441351414
13	0.06958710944110696	0.07411258947104216
14	0.06531894698061726	0.0731599167920649
15	0.06165185960179025	0.06844022357836366
16	0.0584326625208963	0.0633990433998406
17	0.05647193792868744	0.06275975797325373
18	0.05345176024870439	0.05956244748085737
19	0.05171943422068249	0.05958337872289121
20	0.049408974972638214	0.057075139600783587
21	0.04779088293964213	0.053714215056970716
22	0.04625946960665963	0.05434338212944567
23	0.04447689229114489	0.05609579314477742
24	0.043880130079659546	0.05260361242108047
25	0.04227634570138021	0.051715920912101865
26	0.0421899731524966	0.04973730444908142
27	0.040277688171375885	0.049855572171509266
28	0.039725640788674355	0.04658976523205638
29	0.03954641504043883	0.0505144118797034
30	0.03961356136609207	0.05148485116660595
