Epoch	Train Loss 1	Train Loss 2	Train Loss 3	Test Loss 1	Test Loss 2	Test Loss 3	Opt_Th	P	R	F1	P_5	R_5	F1_5
1	0.47549529910087585	0.3094137191772461	0.3083963871002197	0.6067687366079177	0.6062785585721334	0.6044673720995585	0.6033298	0.0342384590839822	0.10688026186904068	0.051862934246784134	0.015604712597079694	0.27156100564985763	0.02951349117582324
2	0.3855645235776901	0.2598032295703888	0.2593726575374603	0.48333350264070407	0.4848710397879283	0.48411015669504803	0.5616751	0.038109310747345006	0.12130455088384934	0.057997877692652744	0.020783844144320704	0.1595433823924481	0.03677675143776787
3	0.30875319294134773	0.22825984358787538	0.22820329070091247	0.3943006073120777	0.3961423337459564	0.3964298764864604	0.4986509	0.03748061188101463	0.12554091083805533	0.05772673541295284	0.03750340658523896	0.1251276074278889	0.05770992162697184
4	0.24955519781510035	0.20796064734458924	0.2082846224308014	0.32101411117783074	0.3225804666678111	0.32392850518226624	0.44826046	0.03689686434214503	0.1271651932400094	0.0571978305425038	0.015565762427995027	0.025352031179609262	0.01928861063200545
5	0.20408793578545253	0.19769018590450288	0.19824379086494445	0.26860704276129166	0.269754022359848	0.271847128868103	0.39234185	0.03742290650537608	0.12468950581311246	0.05756800051902602	0.01830713598084344	0.009353056172066476	0.012380801278018197
6	0.17065774081150692	0.1939130336046219	0.1945999801158905	0.2283356873797968	0.22915014127890268	0.2317622502644857	0.34330904	0.03861382641829291	0.12200716668113229	0.05866186561425054	0.014084507042253521	8.266068203328746e-06	1.6522439538197816e-05
7	0.14461265955368677	0.19497628808021544	0.19571190774440766	0.1964051745486159	0.1969685157140096	0.19995236893494925	0.29944256	0.03882316379419325	0.12185011138526904	0.05888479994407521	0.0	0.0	0.0
8	0.1239087725977103	0.1994851589202881	0.2003163605928421	0.17076148564302468	0.1711445947488149	0.17437314987182617	0.26547328	0.03894161262136306	0.12212289163597889	0.059052891389285815	0.0	0.0	0.0
9	0.10731314127643903	0.20682831704616547	0.20764886140823363	0.15004892043675047	0.15031281113624573	0.1536818891763687	0.15787485	0.04238181620229979	0.4376180497865288	0.0772793872125506	0.0	0.0	0.0
10	0.09399384130040804	0.21629573702812194	0.21710505783557893	0.13328899056473864	0.13348103066285452	0.13690571983655295	0.15739681	0.05676208572963547	0.42619434352952845	0.1001816246737532	0.0	0.0	0.0
11	0.08330320626497269	0.2273297518491745	0.22798393964767455	0.11973973549116512	0.11989625046650569	0.12331381688515346	0.15752172	0.08012872216776072	0.40032568308721117	0.13353019593895052	0.0	0.0	0.0
12	0.0747440904378891	0.2394201546907425	0.24004025757312775	0.10880900337852004	0.10895521442095439	0.1123218983411789	0.15785214	0.09775937621237273	0.38117320306009844	0.15560960424380627	0.0	0.0	0.0
13	0.06791629227002462	0.25222527980804443	0.25266647934913633	0.10002238033064308	0.10017517705758412	0.10346609105666478	0.15804723	0.12900157925504532	0.3666414551586465	0.19085238145950115	0.0	0.0	0.0
14	0.062492332955201464	0.26510711312294005	0.2655279040336609	0.09299021975023335	0.09316008538007736	0.0963515837987264	0.1585548	0.15447308702779708	0.3567387054510587	0.21559177587087575	0.0	0.0	0.0
15	0.05819771109024684	0.2779364466667175	0.2782618820667267	0.08738638397762041	0.08757787197828293	0.09067519505818684	0.14275849	0.1534869748218113	0.392766363715267	0.22072000929044247	0.0	0.0	0.0
16	0.05482004064818223	0.29050725102424624	0.29077271223068235	0.08294518219645013	0.08316061645746231	0.08616112420956294	0.14276126	0.1539059778514084	0.3925969093170988	0.221126045803517	0.0	0.0	0.0
17	0.05216778543591499	0.30248382687568665	0.30260049700737	0.07944236507144155	0.07968142131964366	0.082595095038414	0.14279185	0.1541820199669975	0.39274156551065703	0.22143381453388797	0.0	0.0	0.0
18	0.050090806658069295	0.31369497776031496	0.31378435492515566	0.07669482545196256	0.07695362468560536	0.07980338980754216	0.14256145	0.15430676808010838	0.3925803771806921	0.22153678227537812	0.0	0.0	0.0
19	0.04847341085970402	0.3241210699081421	0.3241132438182831	0.07454856532283977	0.07482522229353587	0.07761574536561966	0.14269866	0.15435001324662617	0.3924894504304555	0.22156686156387512	0.0	0.0	0.0
20	0.04719554950793584	0.33366541266441346	0.33367009162902833	0.07287406819216309	0.07316677520672481	0.0759037509560585	0.14303496	0.15435087531104383	0.3925018495327605	0.22156972539138145	0.0	0.0	0.0
21	0.04620429691672325	0.34237995743751526	0.3423883318901062	0.07157174881374785	0.07187600682179134	0.07457761963208516	0.14305495	0.15434113905847063	0.3925638450442855	0.22156956970033453	0.0	0.0	0.0
22	0.04542895551522573	0.3502752423286438	0.35024905800819395	0.07055447338628366	0.0708673323194186	0.0735459675391515	0.1431922	0.15434164065381759	0.3925638450442855	0.22157008656867527	0.0	0.0	0.0
23	0.04481855855385462	0.35743138790130613	0.3572801947593689	0.06976001373323207	0.07007947812477748	0.07274136940638225	0.14312215	0.15434001569708206	0.3925597120101838	0.22156775380997815	0.0	0.0	0.0
24	0.04432845307389895	0.36381528377532957	0.3636459708213806	0.06913458909603613	0.06945706034700076	0.07211064795653026	0.14298461	0.15434988248832196	0.39249358346455715	0.22156738539286122	0.0	0.0	0.0
25	0.04393805951873461	0.36954139471054076	0.36942346692085265	0.06863817734494491	0.06896391014258067	0.07160892585913341	0.14256017	0.15434988248832196	0.39249358346455715	0.22156738539286122	0.0	0.0	0.0
