Epoch	Train Loss 1	Train Loss 2	Train Loss 3	Test Loss 1	Test Loss 2	Test Loss 3	Opt_Th	P	R	F1	P_5	R_5	F1_5
1	0.2699208432889503	0.0721623624364535	0.007257090415805578	0.6408573632101411	0.638307617770301	0.6490468382835388	0.42626223	0.03437981078919798	0.6957946628329349	0.06552211757736531	0.03303512064264372	0.3107662075829626	0.05972169573715686
2	0.22995727355389492	0.05274902299667398	0.02073744311928749	0.549297327844842	0.5522478818893433	0.5740714073181152	0.58445626	0.060568980922564845	0.09442761988209573	0.07380013080944786	0.033630752466971565	0.18037395898020467	0.05669138707208577
3	0.18784168772939322	0.03887080820277333	0.03688165545463562	0.4721139299059377	0.483604586786694	0.5100106000900269	0.5449551	0.06343793304774165	0.0958971697872449	0.07636130555275665	0.04172061242449514	0.11554362712989034	0.06130511169310659
4	0.15499435381396956	0.03036693933730324	0.05427918583154678	0.4124791050709567	0.4318098657661014	0.45953813195228577	0.49755004	0.06358643441062915	0.09698604033925123	0.07681262311469762	0.06340021658502645	0.09612047331841808	0.07640461974345276
5	0.1292674073787487	0.025617784820497036	0.07281248271465302	0.365005177635591	0.3915395670466953	0.41857340931892395	0.4525713	0.0635246072194494	0.09739011339565982	0.07689375685292058	0.05422374660354972	0.056955160650940424	0.05555590129756977
6	0.10861942049223876	0.02367687380562226	0.09224353730678558	0.3263666189989997	0.3594747516844008	0.38454586267471313	0.4115506	0.06338622761926048	0.09771124514048982	0.07689192287545167	0.04371738823861233	0.020437589853087544	0.027853740328361107
7	0.09122284065824056	0.024591923924162984	0.11502420902252197	0.29116273157804917	0.33121642139222884	0.35307398438453674	0.22125885	0.04246806271043012	0.5409007001097378	0.0787529477626729	0.04377222946085854	0.00528697693806198	0.009434427691525334
8	0.07517246829102868	0.027250047850733	0.1391616314649582	0.2613938105048485	0.3079277343220181	0.32658326625823975	0.20231259	0.046233373724072706	0.5352287904179391	0.08511450691478639	0.03879706152433425	0.0017970617508698205	0.003435015203499244
9	0.06268424302528518	0.03098835392544667	0.16203229129314423	0.23819197692628047	0.29028617673450047	0.30565500259399414	0.18869238	0.052737541387338084	0.5394800643114169	0.09608242627538276	0.0	0.0	0.0
10	0.05273964362003017	0.03569507862751683	0.18441425263881683	0.21924158829508475	0.27640045351452297	0.28840065002441406	0.18987405	0.06132360369299057	0.44848281200820056	0.10789421780375852	0.0	0.0	0.0
