Epoch	Train Loss 1	Train Loss 2	Train Loss 3	Test Loss 1	Test Loss 2	Test Loss 3	Opt_Th	P	R	F1	P_5	R_5	F1_5
1	0.24766748771071434	0.2526240499737935	0.30202565200967724	0.6803668220837911	0.651633334159851	0.6152437220920216	0.42781964	0.3505847448785109	0.7335763772705932	0.4744325946027481	0.3811280830772451	0.5242032334959679	0.44136012941965896
2	0.21298857195637164	0.2211140198394274	0.2707904803207497	0.6087032463815477	0.5860387365023295	0.5554243556477807	0.42652375	0.42563223896066166	0.7499133221106001	0.5430453686975616	0.4763931547443794	0.5491003224158101	0.5101692808251022
3	0.18720718177083212	0.19590360088608202	0.24724311659149095	0.5531010680728489	0.5331587526533339	0.5092233338139274	0.4408085	0.5109799068357479	0.7616422887804659	0.6116252051925942	0.5804847104904353	0.5799494371773356	0.5802169503811586
4	0.16607097249764663	0.1753022483526132	0.22806420026261823	0.5072325434949663	0.4896763808197445	0.4712384051897309	0.4681045	0.6284633855428994	0.7257273809616447	0.6736024171802774	0.6710908606957621	0.6190975815788086	0.6440465830618087
5	0.14859661717827505	0.15810137423567283	0.21189618081438774	0.46872219178411695	0.45299777057435775	0.43898624046282336	0.4740748	0.6988673445447491	0.7198557645335693	0.7092063044516657	0.7467923381561038	0.660804561029448	0.7011720237248795
6	0.1339587383927443	0.14351943861215544	0.19809244290675992	0.43587500784132216	0.42153615289264257	0.41127766397866333	0.45512843	0.7203709647816442	0.7431870314314345	0.7316011531223587	0.765220313696314	0.6723026748666976	0.7157585205293081
7	0.12166295515803191	0.1309842145882356	0.18623342097195145	0.40761437548531426	0.39429662028948465	0.38736406645991583	0.4476809	0.7352299481692596	0.743858839112868	0.7395192234959188	0.7789264519491595	0.682263499054541	0.7273976750906721
8	0.11125480794371703	0.1202412976954992	0.1760187444149279	0.38313878575960797	0.37048553228378295	0.36659126661040564	0.4324994	0.7377487501920259	0.7536320413356263	0.7456058167820578	0.800166945417079	0.680875355898117	0.7357169383412707
9	0.1025877739661015	0.1109177229496149	0.16728206378182556	0.36177341474427116	0.34958309928576153	0.34844193675301294	0.36429405	0.6978145217771697	0.8123603102592901	0.7507433038728509	0.8101595375266152	0.6742545485357273	0.7359856772390934
10	0.09543841399061374	0.10279997151631576	0.1597800017182344	0.343185375796424	0.3309354689386156	0.3324728777462786	0.40295324	0.745090809639941	0.7679077384117498	0.7563272275162013	0.814078375370803	0.6698350569480218	0.7349461539337226
11	0.0898889886836211	0.0956936897471165	0.1535779309818168	0.32698282798131306	0.3146413544813792	0.31851434436711396	0.38045934	0.7407062710375039	0.7827445721484272	0.7611454164132129	0.8153596110318326	0.6666809328529519	0.7335625308447447
12	0.08574553268651168	0.08953189911941688	0.1484535994872548	0.3130017962720659	0.3003399915165371	0.30634333057837054	0.3374402	0.7165869114848602	0.8151037411128144	0.7626770737200665	0.8165795796657432	0.6643823476263228	0.7326603718355411
13	0.08277247788814399	0.0842288066752446	0.14437618764007792	0.30124076935980054	0.2878473930888706	0.29586207324808295	0.32157555	0.7126584967631396	0.8251739393955114	0.7648001243707089	0.8295002280730958	0.6635121102629215	0.7372791673051602
14	0.0807200937699049	0.07980881010492642	0.14117732439555375	0.29214349521530997	0.27673405408859253	0.28702921826731076	0.33617812	0.7331112945641957	0.8027500884071241	0.766351915672404	0.8300999174973405	0.6672394756614539	0.7398128122831036
15	0.07928984855803159	0.07629575341557845	0.13886532567295373	0.28544925649960834	0.26722626321845583	0.2799781452525746	0.32794383	0.7312426452406993	0.8067191143551554	0.7671288515031919	0.8285192548052472	0.6725797847275721	0.742449748303071
16	0.07803243747315346	0.07356186464237861	0.13715664798917335	0.28012114697032503	0.2586492763625251	0.27443922649730335	0.32229343	0.7305811551538789	0.8085214092225275	0.7675778324178993	0.828115082329579	0.6756967302765652	0.7441817503123381
17	0.0769784234655209	0.0715345186778368	0.1360084492883651	0.2755639841159185	0.2512567523452971	0.2703736830841411	0.3379529	0.7460953961762089	0.7990473646030845	0.771664049678384	0.8268467639824465	0.6738715230494017	0.7425624022685022
18	0.07573519346232598	0.07004001588584521	0.13495058108583774	0.2700508925649855	0.24487578769524893	0.2674060281027447	0.32276553	0.7407075019604427	0.8085218415312028	0.7731304548767266	0.8241220881233322	0.6666524004803814	0.7370705261409519
19	0.0737647004903127	0.06819804686193283	0.1326993515386301	0.2625635607375039	0.2397680958112081	0.2642730250954628	0.32001057	0.738799601847786	0.8095593823519495	0.7725626362582668	0.8261997553767729	0.6582111412862567	0.7326999352261168
20	0.07243937693345241	0.06581620449343553	0.1292454549689698	0.2542882588174608	0.23516686260700226	0.25883361900394614	0.32244387	0.7411257496644421	0.8061009129494605	0.7722490283428393	0.8311373148766714	0.6470268835472829	0.7276163057093221
21	0.0756552858182635	0.06303433730052067	0.127634677914233	0.24856669969028897	0.22963658703698053	0.2533107311888175	0.31878623	0.7434435821581779	0.805255317180552	0.773115933397058	0.833074166798723	0.6431663670767547	0.7259051259875847
22	0.07866811804855481	0.06098909998455873	0.12850303495047138	0.25775260527928673	0.22381862865553961	0.250059708614241	0.31878623	0.7434435821581779	0.805255317180552	0.773115933397058	0.833074166798723	0.6431663670767547	0.7259051259875847
