Epoch	Train Loss 1	Train Loss 2	Train Loss 3	Test Loss 1	Test Loss 2	Test Loss 3	Opt_Th	P	R	F1	P_5	R_5	F1_5
1	0.27003909723880964	0.2664694980933116	0.2942004149256189	0.6862448414166769	0.6760344412591722	0.6609606539661234	0.4206632	0.299480915253188	0.8950553398335266	0.44879674640957484	0.3324015608371763	0.5266176774475804	0.40755440657546127
2	0.2513448049624761	0.24201230532847917	0.2665154996261098	0.6467342085308498	0.6265055629942152	0.605541012503884	0.49791217	0.45104300660283886	0.5673830886033923	0.5025679828587982	0.4564732832895889	0.558554913144864	0.5023809111833517
3	0.2222351303849465	0.21310609053724852	0.23894007435811113	0.5916272971365187	0.5724967691633437	0.5538372153585608	0.5024143	0.577459915642752	0.5447534586855568	0.5606300789044583	0.5691244435401467	0.5501975218337496	0.5595009624352415
4	0.19541520185959646	0.18593709256786567	0.2125032317209867	0.5410341209835476	0.5200420869721307	0.5027000633153048	0.47538394	0.6189876178444598	0.6502821678723756	0.6342491006208373	0.6695309921210121	0.5647088271379177	0.6126687138001405
5	0.1700208190924082	0.1626570630723085	0.19215549139025945	0.49327766961521574	0.4771866434150272	0.46526653387329797	0.4322484	0.6224368359708187	0.7678610490748162	0.6875433056357906	0.6987815242287015	0.6060500734492439	0.6491206908806102
6	0.15072115004444733	0.14475664945367056	0.1764355753761491	0.45802251829041374	0.44442787766456604	0.4363679858771237	0.44766545	0.6901177555863051	0.7516135921305988	0.7195541472976016	0.7505589129673879	0.6415002494421057	0.6917575673381328
7	0.1352454981742761	0.13021851120850977	0.16384976839317994	0.4297049787309435	0.4177933262454139	0.41317364370281046	0.4969239	0.7759713112207137	0.7125272678696952	0.7428972067507468	0.7807124692412041	0.7048624350564292	0.7408510880956853
8	0.12246820301963733	0.1181393429541435	0.1535919771280164	0.4062985473208957	0.39560688734054567	0.39416665177453647	0.46711588	0.7726243230380634	0.7397281297202704	0.7558184527884844	0.7885416362568695	0.7123011704325075	0.7484849551693005
9	0.11176146008074284	0.10794797320014392	0.1451345726945042	0.3865892860624525	0.37681141164567733	0.3783730153333057	0.4341542	0.7586413180685597	0.7768487464345342	0.7676370828563129	0.7953937521311935	0.7068890981262878	0.7485343682155949
10	0.10265412563696885	0.09928684972990783	0.13810455039435743	0.36977171368069117	0.36069503956370885	0.3651163002306765	0.41544762	0.7539399829750111	0.7860729166396474	0.7696712170874753	0.7958949968163312	0.7132894280642688	0.7523314947054905
